"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-01-01 ~ 2021-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 고양시 일산동구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 고양시 일산동구 마두동","734","0734","0000","백마마을(한양4)","101.8200","202112","31","76,000","-","13","-","-","1994","강촌로 191","-","중개거래","경기 고양일산동구","-"
"2","경기도 고양시 일산동구 장항동","881","0881","0000","호수마을(현대)","59.9250","202112","30","51,500","-","3","-","-","1994","노루목로 100","-","중개거래","경기 고양일산동구","-"
"3","경기도 고양시 일산동구 마두동","739","0739","0000","백마마을(삼환)","101.9100","202112","30","80,500","-","9","-","-","1992","일산로 205","-","중개거래","경기 고양일산동구","-"
"4","경기도 고양시 일산동구 마두동","796","0796","0000","강촌마을(코오롱)","101.9400","202112","30","82,000","-","9","-","-","1993","강석로 152","-","중개거래","경기 고양일산동구","-"
"5","경기도 고양시 일산동구 백석동","1183","1183","0000","백송마을(우성)","52.9200","202112","29","30,000","-","6","-","-","1992","백석로 109","-","직거래","-","-"
"6","경기도 고양시 일산동구 장항동","1762","1762","0000","킨텍스원시티3블럭","84.5043","202112","29","165,000","-","40","-","-","2019","월드고양로 21","-","중개거래","경기 고양일산동구 경기 고양일산서구","-"
"7","경기도 고양시 일산동구 장항동","902","0902","0000","호수마을(대우)","84.9620","202112","29","60,200","-","15","-","-","1996","중앙로 1129","-","중개거래","경기 고양일산동구","-"
"8","경기도 고양시 일산동구 사리현동","466-1","0466","0001","현대그린","38.5200","202112","29","6,750","-","5","-","-","1989","성현로 508","-","중개거래","경기 고양일산동구","-"
"9","경기도 고양시 일산동구 식사동","1565","1565","0000","위시티블루밍5단지","154.7400","202112","28","101,500","-","19","-","-","2010","위시티1로 7","-","중개거래","경기 고양일산동구","-"
"10","경기도 고양시 일산동구 식사동","1504","1504","0000","위시티일산자이4단지","134.7996","202112","28","80,000","-","20","-","-","2010","위시티4로 45","-","중개거래","경기 파주시","-"
"11","경기도 고양시 일산동구 사리현동","187","0187","0000","사리현동문디이스트2단지","84.6186","202112","28","38,500","-","14","-","-","2004","공릉천로 64","-","중개거래","경기 고양일산동구","-"
"12","경기도 고양시 일산동구 식사동","910","0910","0000","은행마을2(동문)","84.3316","202112","28","47,500","-","10","-","-","2002","은행마을로 62","-","중개거래","경기 고양일산동구","-"
"13","경기도 고양시 일산동구 중산동","1554-2","1554","0002","중산마을3단지(일신)","59.8400","202112","28","33,000","-","7","-","-","1995","중산로 260","-","중개거래","경기 고양시 일산동구","-"
"14","경기도 고양시 일산동구 풍동","1258","1258","0000","숲속마을8단지","59.7200","202112","28","42,000","-","13","-","-","2006","숲속마을1로 115","-","중개거래","경기 고양일산동구","-"
"15","경기도 고양시 일산동구 백석동","1183","1183","0000","백송마을(한신)","39.9350","202112","27","27,000","-","1","-","-","1992","백석로 109","-","중개거래","경기 고양일산동구","-"
"16","경기도 고양시 일산동구 중산동","1555","1555","0000","중산마을1단지(두산)","37.3500","202112","27","21,000","-","5","-","-","1995","고봉로 424","-","중개거래","경기 고양일산동구","-"
"17","경기도 고양시 일산동구 중산동","1841","1841","0000","일산센트럴아이파크","84.9854","202112","26","83,000","-","25","-","-","2018","중산로 70","20220222","중개거래","경기 고양일산동구","-"
"18","경기도 고양시 일산동구 식사동","1487","1487","0000","위시티일산자이1단지","134.8911","202112","25","90,000","-","30","-","-","2010","위시티4로 80","-","중개거래","경기 고양일산동구","-"
"19","경기도 고양시 일산동구 백석동","1344","1344","0000","흰돌마을(서안)","73.1700","202112","24","57,800","-","6","-","-","1994","일산로 11","-","중개거래","경기 고양일산동구","-"
"20","경기도 고양시 일산동구 풍동","1261","1261","0000","숲속마을(7단지)","84.7800","202112","24","49,000","-","18","-","-","2006","숲속마을1로 116","-","중개거래","경기 고양일산동구","-"
"21","경기도 고양시 일산동구 식사동","1487","1487","0000","위시티일산자이1단지","162.7081","202112","24","117,000","-","30","-","-","2010","위시티4로 80","-","중개거래","경기 고양일산동구","-"
"22","경기도 고양시 일산동구 중산동","1800","1800","0000","하늘마을 5단지","84.6700","202112","23","61,000","-","3","-","-","2007","하늘마을1로 25","-","중개거래","경기 고양일산동구","-"
"23","경기도 고양시 일산동구 마두동","717","0717","0000","백마마을(한성)","70.4300","202112","22","59,000","-","4","-","-","1994","경의로 333","-","중개거래","경기 고양일산동구 서울 서초구","-"
"24","경기도 고양시 일산동구 마두동","734","0734","0000","백마마을(청구)","134.8700","202112","22","91,000","-","8","-","-","1997","강촌로 191","-","중개거래","경기 고양일산동구","-"
"25","경기도 고양시 일산동구 사리현동","466-1","0466","0001","현대그린","38.5200","202112","22","7,900","-","4","-","-","1989","성현로 508","-","중개거래","경기 고양덕양구 경기 고양일산동구","-"
"26","경기도 고양시 일산동구 백석동","1186","1186","0000","백송마을(대림)","48.9100","202112","22","24,000","-","2","-","-","1993","백석로 119","-","직거래","-","-"
"27","경기도 고양시 일산동구 마두동","734","0734","0000","백마마을(청구)","134.8700","202112","22","93,000","-","6","-","-","1997","강촌로 191","-","중개거래","경기 고양일산동구 경기 고양일산서구","-"
"28","경기도 고양시 일산동구 중산동","1841","1841","0000","일산센트럴아이파크","59.9703","202112","22","66,000","-","7","-","-","2018","중산로 70","-","중개거래","경기 고양일산동구","-"
"29","경기도 고양시 일산동구 풍동","1261","1261","0000","숲속마을(7단지)","84.9700","202112","21","55,000","-","13","-","-","2006","숲속마을1로 116","20220302","중개거래","경기 고양일산동구","-"
"30","경기도 고양시 일산동구 중산동","1556","1556","0000","중산마을2(코오롱)","49.7700","202112","21","26,900","-","5","-","-","1995","고봉로 422","-","중개거래","경기 고양일산동구","-"
"31","경기도 고양시 일산동구 식사동","1498","1498","0000","위시티일산자이2단지","238.9914","202112","20","125,000","-","1","-","-","2010","위시티4로 46","-","중개거래","경기 고양일산동구","-"
"32","경기도 고양시 일산동구 중산동","1800","1800","0000","하늘마을 5단지","84.6900","202112","19","56,000","-","16","-","-","2007","하늘마을1로 25","-","중개거래","경기 고양일산동구","-"
"33","경기도 고양시 일산동구 백석동","1349","1349","0000","흰돌마을(국제)","49.5000","202112","19","43,000","-","2","-","-","1994","백석로 26","-","중개거래","경기 고양일산동구","-"
"34","경기도 고양시 일산동구 중산동","1556","1556","0000","중산마을2(코오롱)","49.7700","202112","18","26,000","-","2","-","-","1995","고봉로 422","-","중개거래","경기 고양시 일산동구","-"
"35","경기도 고양시 일산동구 마두동","717","0717","0000","백마마을(쌍용)","70.4300","202112","18","62,500","-","10","-","-","1994","경의로 333","-","중개거래","경기 고양일산동구","-"
"36","경기도 고양시 일산동구 마두동","732","0732","0000","백마마을(금호)","41.8500","202112","18","34,000","-","5","-","-","1995","일산로 206","20220218","중개거래","경기 고양일산동구","-"
"37","경기도 고양시 일산동구 마두동","794","0794","0000","강촌마을(우방)","84.9400","202112","18","73,000","-","6","-","-","1993","강송로 195","-","중개거래","경기 고양일산동구","-"
"38","경기도 고양시 일산동구 마두동","794","0794","0000","강촌마을(우방)","134.9900","202112","18","95,200","-","13","-","-","1993","강송로 195","-","중개거래","경기 고양일산동구 서울 강남구","-"
"39","경기도 고양시 일산동구 마두동","787","0787","0000","강촌마을(영남)","134.6700","202112","18","89,000","-","1","-","-","1993","강송로 153","-","중개거래","경기 고양일산동구","-"
"40","경기도 고양시 일산동구 마두동","789","0789","0000","강촌마을(라이프)","47.5500","202112","18","48,500","-","13","-","-","1992","강석로 110","-","중개거래","경기 고양일산동구","-"
"41","경기도 고양시 일산동구 중산동","1573","1573","0000","중산마을6(태영)","72.3600","202112","18","38,700","-","9","-","-","1995","탄중로 346","-","중개거래","경기 고양일산동구","-"
"42","경기도 고양시 일산동구 중산동","1556","1556","0000","중산마을2(코오롱)","49.9800","202112","18","28,000","-","7","-","-","1995","고봉로 422","-","중개거래","경기 고양일산동구","-"
