"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2007-01-01 ~ 2007-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 하남시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200712","30","16,420","-","17","-","-","1994","대청로 50","-","-","-","-"
"2","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","200712","28","46,500","-","5","-","-","2004","하남대로802번길 55","-","-","-","-"
"3","경기도 하남시 신장동","527","0527","0000","해오름한국","44.5500","200712","28","16,000","-","6","-","-","1996","대청로59번길 15","-","-","-","-"
"4","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","59.9100","200712","27","28,350","-","18","-","-","2007","신평로 36","-","-","-","-"
"5","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.0400","200712","26","47,000","-","15","-","-","2004","하남대로802번길 55","-","-","-","-"
"6","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","26","18,950","-","4","-","-","1994","대청로 119","-","-","-","-"
"7","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","26","18,000","-","4","-","-","1994","대청로 119","-","-","-","-"
"8","경기도 하남시 신장동","427-66","0427","0066","진도로르빌","56.9700","200712","26","16,000","-","9","-","-","2003","신평로55번길 8","-","-","-","-"
"9","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200712","25","15,850","-","8","-","-","1994","대청로 50","-","-","-","-"
"10","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","24","18,300","-","6","-","-","1994","대청로 119","-","-","-","-"
"11","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","200712","22","51,000","-","14","-","-","2004","하남대로802번길 55","-","-","-","-"
"12","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","200712","22","38,000","-","16","-","-","1994","대청로116번길 59","-","-","-","-"
"13","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","22","18,400","-","6","-","-","1994","대청로 119","-","-","-","-"
"14","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200712","22","19,000","-","18","-","-","1994","대청로 62","-","-","-","-"
"15","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200712","21","26,000","-","7","-","-","1996","대청로59번길 15","-","-","-","-"
"16","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200712","21","17,700","-","3","-","-","1994","대청로 62","-","-","-","-"
"17","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200712","21","27,500","-","10","-","-","1996","대청로59번길 15","-","-","-","-"
"18","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","84.9600","200712","20","35,000","-","6","-","-","2007","신평로 36","-","-","-","-"
"19","경기도 하남시 덕풍동","413-7","0413","0007","이룸스위트","59.4700","200712","20","21,100","-","8","-","-","2007","신장로136번길 32","-","-","-","-"
"20","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","20","18,200","-","9","-","-","1994","대청로 119","-","-","-","-"
"21","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","200712","19","41,700","-","3","-","-","1994","대청로116번길 30","-","-","-","-"
"22","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200712","19","18,800","-","15","-","-","1994","대청로 62","-","-","-","-"
"23","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200712","19","31,000","-","11","-","-","2007","대청로 79","-","-","-","-"
"24","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","200712","19","34,900","-","7","-","-","1994","대청로116번길 59","-","-","-","-"
"25","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","18","18,800","-","12","-","-","1994","대청로 119","-","-","-","-"
"26","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200712","17","24,300","-","4","-","-","1996","대청로59번길 15","-","-","-","-"
"27","경기도 하남시 신장동","430-7","0430","0007","성원상떼빌","35.1000","200712","17","8,500","-","7","-","-","2003","신장로 104","-","-","-","-"
"28","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200712","16","24,250","-","19","-","-","1996","대청로59번길 15","-","-","-","-"
"29","경기도 하남시 신장동","569","0569","0000","대명강변타운","68.0700","200712","13","27,000","-","15","-","-","2007","대청로 79","-","-","-","-"
"30","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","12","18,700","-","13","-","-","1994","대청로 119","-","-","-","-"
"31","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200712","12","16,700","-","7","-","-","1994","대청로 50","-","-","-","-"
"32","경기도 하남시 신장동","560","0560","0000","에코타운(C블럭)","98.6100","200712","12","55,000","-","15","-","-","2004","하남대로802번길 111","-","-","-","-"
"33","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","200712","12","44,000","-","4","-","-","2004","하남대로802번길 55","-","-","-","-"
"34","경기도 하남시 덕풍동","336-40","0336","0040","라인","59.4000","200712","11","19,000","-","17","-","-","1997","하남대로 895","-","-","-","-"
"35","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","200712","11","34,000","-","6","-","-","1994","대청로116번길 59","-","-","-","-"
"36","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200712","11","17,000","-","5","-","-","1994","대청로 50","-","-","-","-"
"37","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200712","10","18,500","-","12","-","-","1994","대청로 62","-","-","-","-"
"38","경기도 하남시 창우동","537","0537","0000","창우마을","58.9287","200712","10","19,000","-","14","-","-","2004","대청로116번길 25","-","-","-","-"
"39","경기도 하남시 신장동","560","0560","0000","에코타운(C블럭)","98.6100","200712","10","53,000","-","14","-","-","2004","하남대로802번길 111","-","-","-","-"
"40","경기도 하남시 덕풍동","684","0684","0000","한솔리치빌(2단지)","84.4322","200712","09","34,700","-","16","-","-","2002","덕산로 60","-","-","-","-"
"41","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","200712","08","31,900","-","17","-","-","2002","덕산로 39","-","-","-","-"
"42","경기도 하남시 덕풍동","404-1","0404","0001","진모루마을현대","84.9817","200712","07","36,000","-","14","-","-","2000","신평로 81","-","-","-","-"
"43","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200712","06","42,700","-","17","-","-","2007","대청로 79","-","-","-","-"
"44","경기도 하남시 덕풍동","336-40","0336","0040","라인","84.6900","200712","06","21,600","-","14","-","-","1997","하남대로 895","-","-","-","-"
"45","경기도 하남시 신장동","100","0100","0000","동일하이빌","45.0000","200712","06","13,000","-","3","-","-","1999","대청로59번길 20","-","-","-","-"
"46","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","84.9600","200712","05","30,000","-","15","-","-","2007","신평로 36","-","-","-","-"
"47","경기도 하남시 덕풍동","691","0691","0000","하남자이","84.9900","200712","04","40,000","-","11","-","-","2006","덕풍공원로 38","-","-","-","-"
"48","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","04","18,700","-","12","-","-","1994","대청로 119","-","-","-","-"
"49","경기도 하남시 신장동","569","0569","0000","대명강변타운","68.0700","200712","04","25,000","-","3","-","-","2007","대청로 79","-","-","-","-"
"50","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200712","04","44,000","-","20","-","-","2007","대청로 79","-","-","-","-"
"51","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200712","03","16,450","-","14","-","-","1994","대청로 50","-","-","-","-"
"52","경기도 하남시 창우동","520","0520","0000","은행한신","135.0000","200712","03","58,000","-","6","-","-","1994","대청로116번길 30","-","-","-","-"
"53","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200712","03","18,800","-","11","-","-","1994","대청로 119","-","-","-","-"
"54","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200712","03","37,000","-","22","-","-","2007","대청로 79","-","-","-","-"
"55","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200712","03","27,000","-","1","-","-","2007","대청로 79","-","-","-","-"
"56","경기도 하남시 신장동","527","0527","0000","해오름한국","44.5500","200712","01","16,000","-","15","-","-","1996","대청로59번길 15","-","-","-","-"
"57","경기도 하남시 덕풍동","519-4","0519","0004","가화만사성","77.0904","200712","01","26,800","-","3","-","-","2004","역말로 20","-","-","-","-"
"58","경기도 하남시 창우동","520","0520","0000","은행한신","102.0000","200712","01","41,000","-","5","-","-","1994","대청로116번길 30","-","-","-","-"
"59","경기도 하남시 덕풍동","413-7","0413","0007","이룸스위트","84.9000","200712","01","27,000","-","8","-","-","2007","신장로136번길 32","-","-","-","-"
"60","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200711","30","43,000","-","12","-","-","2007","대청로 79","-","-","-","-"
"61","경기도 하남시 신장동","430-7","0430","0007","성원상떼빌","35.1000","200711","30","7,800","-","7","-","-","2003","신장로 104","-","-","-","-"
"62","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200711","30","39,000","-","7","-","-","2007","대청로 79","-","-","-","-"
"63","경기도 하남시 덕풍동","336-40","0336","0040","라인","84.6900","200711","28","31,000","-","22","-","-","1997","하남대로 895","-","-","-","-"
"64","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200711","27","17,950","-","9","-","-","1994","대청로 62","-","-","-","-"
"65","경기도 하남시 덕풍동","346","0346","0000","서해","84.9350","200711","27","31,300","-","15","-","-","1996","신장로205번길 16","-","-","-","-"
"66","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","200711","24","38,000","-","2","-","-","1994","대청로116번길 30","-","-","-","-"
"67","경기도 하남시 덕풍동","537-1","0537","0001","덕풍쌍용","59.8000","200711","23","20,200","-","18","-","-","1998","역말로 15-35","-","-","-","-"
"68","경기도 하남시 창우동","518","0518","0000","부영","59.9700","200711","23","24,800","-","2","-","-","1994","대청로 119","-","-","-","-"
"69","경기도 하남시 창우동","520","0520","0000","은행한신","135.0000","200711","23","55,000","-","11","-","-","1994","대청로116번길 30","-","-","-","-"
"70","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","200711","22","34,200","-","25","-","-","2002","덕산로 39","-","-","-","-"
"71","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200711","21","45,000","-","20","-","-","2007","대청로 79","-","-","-","-"
"72","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","200711","21","46,400","-","14","-","-","1994","대청로116번길 30","-","-","-","-"
"73","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.8900","200711","21","32,000","-","2","-","-","1995","대청로116번길 59","-","-","-","-"
"74","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200711","21","18,200","-","9","-","-","1994","대청로 119","-","-","-","-"
"75","경기도 하남시 덕풍동","336-40","0336","0040","라인","84.6900","200711","21","30,000","-","22","-","-","1997","하남대로 895","-","-","-","-"
"76","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","21","26,000","-","4","-","-","1996","대청로59번길 15","-","-","-","-"
"77","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","21","26,000","-","7","-","-","1996","대청로59번길 15","-","-","-","-"
"78","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","21","26,500","-","7","-","-","1996","대청로59번길 15","-","-","-","-"
"79","경기도 하남시 덕풍동","336-40","0336","0040","라인","59.4000","200711","18","19,000","-","12","-","-","1997","하남대로 895","-","-","-","-"
"80","경기도 하남시 덕풍동","537-1","0537","0001","덕풍쌍용","59.8300","200711","18","20,500","-","17","-","-","1998","역말로 15-35","-","-","-","-"
"81","경기도 하남시 창우동","518","0518","0000","부영","59.9700","200711","17","26,700","-","4","-","-","1994","대청로 119","-","-","-","-"
"82","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","17","24,900","-","3","-","-","1996","대청로59번길 15","-","-","-","-"
"83","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","17","25,450","-","14","-","-","1996","대청로59번길 15","-","-","-","-"
"84","경기도 하남시 신장동","430-7","0430","0007","성원상떼빌","35.1000","200711","17","9,200","-","10","-","-","2003","신장로 104","-","-","-","-"
"85","경기도 하남시 신장동","560","0560","0000","에코타운(C블럭)","126.8100","200711","17","75,000","-","11","-","-","2004","하남대로802번길 111","-","-","-","-"
"86","경기도 하남시 덕풍동","404-1","0404","0001","진모루마을현대","59.8054","200711","17","26,000","-","20","-","-","2000","신평로 81","-","-","-","-"
"87","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","200711","17","32,300","-","5","-","-","2002","덕산로 39","-","-","-","-"
"88","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","200711","17","35,000","-","11","-","-","2002","덕산로 39","-","-","-","-"
"89","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200711","16","16,600","-","13","-","-","1994","대청로 50","-","-","-","-"
"90","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200711","16","18,000","-","9","-","-","1994","대청로 62","-","-","-","-"
"91","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200711","16","18,700","-","9","-","-","1994","대청로 119","-","-","-","-"
"92","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","15","27,000","-","12","-","-","1996","대청로59번길 15","-","-","-","-"
"93","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200711","15","17,750","-","3","-","-","1994","대청로 62","-","-","-","-"
"94","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","59.9100","200711","14","25,000","-","9","-","-","2007","신평로 36","-","-","-","-"
"95","경기도 하남시 덕풍동","684","0684","0000","한솔리치빌(2단지)","84.4322","200711","14","35,800","-","11","-","-","2002","덕산로 60","-","-","-","-"
"96","경기도 하남시 덕풍동","519-4","0519","0004","가화만사성","56.9005","200711","14","21,400","-","6","-","-","2004","역말로 20","-","-","-","-"
"97","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200711","13","18,800","-","15","-","-","1994","대청로 119","-","-","-","-"
"98","경기도 하남시 신장동","560","0560","0000","에코타운(C블럭)","126.8100","200711","13","67,700","-","21","-","-","2004","하남대로802번길 111","-","-","-","-"
"99","경기도 하남시 신장동","430-7","0430","0007","성원상떼빌","34.2000","200711","13","9,450","-","7","-","-","2003","신장로 104","-","-","-","-"
"100","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200711","13","18,400","-","9","-","-","1994","대청로 119","-","-","-","-"
"101","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","200711","13","34,900","-","4","-","-","1994","대청로116번길 59","-","-","-","-"
"102","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200711","12","16,600","-","12","-","-","1994","대청로 50","-","-","-","-"
"103","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","200711","12","15,700","-","15","-","-","1994","대청로 50","-","-","-","-"
"104","경기도 하남시 창우동","518","0518","0000","부영","49.5800","200711","11","18,200","-","6","-","-","1994","대청로 119","-","-","-","-"
"105","경기도 하남시 덕풍동","519-4","0519","0004","가화만사성","56.9005","200711","10","21,900","-","4","-","-","2004","역말로 20","-","-","-","-"
"106","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","200711","10","41,000","-","2","-","-","2007","대청로 79","-","-","-","-"
"107","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","200711","10","18,300","-","6","-","-","1994","대청로 62","-","-","-","-"
"108","경기도 하남시 창우동","518","0518","0000","부영","59.9700","200711","09","22,000","-","1","-","-","1994","대청로 119","-","-","-","-"
"109","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","84.9600","200711","09","42,000","-","15","-","-","2007","신평로 36","-","-","-","-"
"110","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","200711","09","27,400","-","12","-","-","1996","대청로59번길 15","-","-","-","-"
"111","경기도 하남시 덕풍동","336-40","0336","0040","라인","84.6900","200711","09","30,500","-","20","-","-","1997","하남대로 895","-","-","-","-"
