"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2013-01-01 ~ 2013-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 하남시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201312","31","25,000","-","4","-","-","1994","대청로 119","-","-","-","-"
"2","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","201312","31","33,300","-","5","-","-","1994","대청로116번길 30","-","-","-","-"
"3","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","201312","31","38,300","-","11","-","-","2004","하남대로802번길 55","-","-","-","-"
"4","경기도 하남시 신장동","560","0560","0000","에코타운(C블럭)","98.6100","201312","31","43,500","-","18","-","-","2004","하남대로802번길 111","-","-","-","-"
"5","경기도 하남시 신장동","568","0568","0000","현대홈타운","80.6012","201312","31","27,750","-","5","-","-","2004","신장로76번길 50","-","-","-","-"
"6","경기도 하남시 덕풍동","688","0688","0000","한솔리치빌(3단지)","84.9900","201312","30","27,200","-","2","-","-","2006","덕산로 80","-","-","-","-"
"7","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201312","30","25,800","-","8","-","-","1994","대청로 119","-","-","-","-"
"8","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.8900","201312","30","30,800","-","15","-","-","1995","대청로116번길 59","-","-","-","-"
"9","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","59.9100","201312","29","28,500","-","14","-","-","2007","신평로 36","-","-","-","-"
"10","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","201312","29","35,800","-","4","-","-","1994","대청로116번길 30","-","-","-","-"
"11","경기도 하남시 신장동","562","0562","0000","에코타운(A블럭)","58.0900","201312","28","28,000","-","16","-","-","2004","하남대로784번길 29","-","-","-","-"
"12","경기도 하남시 신장동","562","0562","0000","에코타운(A블럭)","58.0900","201312","28","27,900","-","9","-","-","2004","하남대로784번길 29","-","-","-","-"
"13","경기도 하남시 신장동","562","0562","0000","에코타운(A블럭)","57.4100","201312","28","26,900","-","16","-","-","2004","하남대로784번길 29","-","-","-","-"
"14","경기도 하남시 덕풍동","823","0823","0000","하남풍산아이파크(1단지)","84.9690","201312","27","38,000","-","3","-","-","2008","덕풍남로 11","-","-","-","-"
"15","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","201312","27","26,500","-","3","-","-","2002","덕산로 39","-","-","-","-"
"16","경기도 하남시 창우동","518","0518","0000","부영","49.5800","201312","27","21,000","-","15","-","-","1994","대청로 119","-","-","-","-"
"17","경기도 하남시 창우동","520","0520","0000","은행한신","134.9800","201312","27","37,500","-","8","-","-","1994","대청로116번길 30","-","-","-","-"
"18","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","201312","26","27,100","-","17","-","-","2002","덕산로 39","-","-","-","-"
"19","경기도 하남시 덕풍동","823","0823","0000","하남풍산아이파크(1단지)","84.9620","201312","26","39,700","-","2","-","-","2008","덕풍남로 11","-","-","-","-"
"20","경기도 하남시 덕풍동","823","0823","0000","하남풍산아이파크(1단지)","84.9420","201312","26","42,500","-","8","-","-","2008","덕풍남로 11","-","-","-","-"
"21","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201312","26","23,800","-","2","-","-","1994","대청로 119","-","-","-","-"
"22","경기도 하남시 신장동","568","0568","0000","현대홈타운","56.3929","201312","26","24,700","-","20","-","-","2004","신장로76번길 50","-","-","-","-"
"23","경기도 하남시 신장동","427-66","0427","0066","진도로르빌","56.9700","201312","26","20,300","-","13","-","-","2003","신평로55번길 8","-","-","-","-"
"24","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","201312","26","35,200","-","12","-","-","2007","대청로 79","-","-","-","-"
"25","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","201312","26","35,400","-","14","-","-","2007","대청로 79","-","-","-","-"
"26","경기도 하남시 신장동","562","0562","0000","에코타운(A블럭)","57.4100","201312","25","25,800","-","12","-","-","2004","하남대로784번길 29","-","-","-","-"
"27","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","201312","24","18,700","-","3","-","-","1994","대청로 50","-","-","-","-"
"28","경기도 하남시 덕풍동","346","0346","0000","서해","84.9350","201312","24","25,000","-","10","-","-","1996","신장로205번길 16","-","-","-","-"
"29","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","84.9600","201312","23","33,000","-","9","-","-","2007","신평로 36","-","-","-","-"
"30","경기도 하남시 신장동","528","0528","0000","백조현대","49.9800","201312","23","20,700","-","18","-","-","1994","대청로 62","-","-","-","-"
"31","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","201312","21","29,500","-","7","-","-","1994","대청로116번길 59","-","-","-","-"
"32","경기도 하남시 창우동","518","0518","0000","부영","49.5800","201312","21","20,000","-","7","-","-","1994","대청로 119","-","-","-","-"
"33","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","201312","21","31,000","-","13","-","-","1994","대청로116번길 59","-","-","-","-"
"34","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","201312","21","19,500","-","15","-","-","1994","대청로 50","-","-","-","-"
"35","경기도 하남시 창우동","520","0520","0000","은행한신","101.9900","201312","21","36,000","-","9","-","-","1994","대청로116번길 30","-","-","-","-"
"36","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201312","20","25,300","-","13","-","-","1994","대청로 119","-","-","-","-"
"37","경기도 하남시 덕풍동","692","0692","0000","하남한솔솔파크","84.9900","201312","20","31,900","-","5","-","-","2006","하남대로887번길 25","-","-","-","-"
"38","경기도 하남시 신장동","562","0562","0000","에코타운(A블럭)","57.4100","201312","20","25,000","-","14","-","-","2004","하남대로784번길 29","-","-","-","-"
"39","경기도 하남시 덕풍동","692","0692","0000","하남한솔솔파크","84.9900","201312","19","34,100","-","14","-","-","2006","하남대로887번길 25","-","-","-","-"
"40","경기도 하남시 덕풍동","690","0690","0000","금강KCC","84.9900","201312","19","29,900","-","14","-","-","2006","신장로205번길 30","-","-","-","-"
"41","경기도 하남시 덕풍동","690","0690","0000","금강KCC","84.9900","201312","19","29,700","-","3","-","-","2006","신장로205번길 30","-","-","-","-"
"42","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","201312","19","27,200","-","20","-","-","2002","덕산로 39","-","-","-","-"
