"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2018-01-01 ~ 2018-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","59.9800","201812","31","55,500","-","7","-","-","1996","미금일로 22","-","-","-","-"
"2","경기도 성남시 분당구 구미동","221","0221","0000","무지개(5단지)(청구)","58.4900","201812","31","48,000","-","1","-","-","1995","무지개로 144","-","-","-","-"
"3","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","84.8400","201812","31","71,300","-","6","-","-","1992","탄천로 95","-","-","-","-"
"4","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","101.9100","201812","31","86,000","-","4","-","-","1994","양현로 192","-","-","-","-"
"5","경기도 성남시 분당구 구미동","222","0222","0000","무지개(10단지)(건영)","134.8200","201812","30","76,500","-","13","-","-","1996","구미로 100","-","-","-","-"
"6","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","201812","29","36,500","-","4","-","-","1994","백현로 206","-","-","-","-"
"7","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(5단지)(신화)","115.7700","201812","29","85,000","-","7","-","-","1995","정자로 112","-","-","-","-"
"8","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","51.3200","201812","29","53,750","-","7","-","-","1995","미금로 184","-","-","-","-"
"9","경기도 성남시 분당구 서현동","299","0299","0000","효자촌(현대)","59.8200","201812","29","67,000","-","5","-","-","1992","분당로201번길 17","-","-","-","-"
"10","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","59.7600","201812","29","67,000","-","8","-","-","1993","장미로 55","-","-","-","-"
"11","경기도 성남시 분당구 정자동","9","0009","0000","현대I-PARK1","80.3100","201812","29","81,000","-","2","-","-","2003","정자일로 239","-","-","-","-"
"12","경기도 성남시 분당구 판교동","634","0634","0000","판교원마을5단지(푸르지오)","116.0400","201812","29","118,000","-","7","-","-","2009","판교원로 207","-","-","-","-"
"13","경기도 성남시 분당구 서현동","291","0291","0000","효자촌(동아)","128.2800","201812","28","90,000","-","9","-","-","1992","돌마로486번길 7","-","-","-","-"
"14","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","84.9900","201812","28","78,000","-","6","-","-","1993","장미로 55","-","-","-","-"
"15","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","208.8700","201812","27","130,000","-","4","-","-","2003","성남대로 449","-","-","-","-"
