"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2019-01-01 ~ 2019-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 하남시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 하남시 덕풍동","690","0690","0000","금강KCC","84.9900","201912","31","42,800","-","22","-","-","2006","신장로205번길 30","-","-","-","-"
"2","경기도 하남시 덕풍동","947","0947","0000","하남덕풍역파크어울림","59.9634","201912","31","40,000","-","15","-","-","2019","덕풍공원로 50","-","-","-","-"
"3","경기도 하남시 선동","433","0433","0000","미사강변2차푸르지오","93.9493","201912","31","83,000","-","8","-","-","2016","미사강변한강로 60","-","-","-","-"
"4","경기도 하남시 망월동","1060","1060","0000","미사강변푸르지오","84.9852","201912","31","90,000","-","4","-","-","2016","미사강변대로 165","-","-","-","-"
"5","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","201912","31","65,000","-","15","-","-","2007","대청로 79","-","-","-","-"
"6","경기도 하남시 덕풍동","524","0524","0000","덕풍현대","59.9100","201912","31","26,500","-","16","-","-","1995","대성로 259","-","-","-","-"
"7","경기도 하남시 학암동","663","0663","0000","위례신도시신안인스빌아스트로","96.9940","201912","31","138,000","-","12","-","-","2017","위례광장로 285","-","-","-","-"
"8","경기도 하남시 망월동","1050","1050","0000","미사강변 센텀팰리스","74.8600","201912","31","77,000","-","12","-","-","2016","미사강변서로 127","-","-","-","-"
"9","경기도 하남시 덕풍동","946","0946","0000","하남더샵센트럴뷰","84.9410","201912","30","75,500","-","15","-","-","2016","하남대로 856","-","-","-","-"
"10","경기도 하남시 신장동","427-66","0427","0066","진도로르빌","83.5100","201912","30","25,000","-","3","-","-","2003","신평로55번길 8","-","-","-","-"
"11","경기도 하남시 신장동","602","0602","0000","하남유니온시티에일린의뜰","84.9800","201912","30","80,000","-","20","-","-","2017","하남유니온로 70-2","-","-","-","-"
"12","경기도 하남시 신장동","100","0100","0000","동일하이빌","134.1600","201912","30","59,500","-","6","-","-","1999","대청로59번길 20","-","-","-","-"
"13","경기도 하남시 망월동","1060","1060","0000","미사강변푸르지오","84.9852","201912","30","90,000","-","15","-","-","2016","미사강변대로 165","-","-","-","-"
"14","경기도 하남시 학암동","673","0673","0000","위례그린파크푸르지오","101.9378","201912","30","115,000","-","6","-","-","2016","위례순환로 270","-","-","-","-"
"15","경기도 하남시 덕풍동","416-7","0416","0007","정목e-미지","84.3700","201912","30","30,000","-","7","-","-","2005","신평로55번길 35","-","-","-","-"
"16","경기도 하남시 망월동","1162","1162","0000","미사강변 골든 센트로","84.8800","201912","30","86,500","-","9","-","-","2014","미사강변동로 50","-","-","-","-"
"17","경기도 하남시 덕풍동","346","0346","0000","서해","59.0400","201912","29","26,650","-","18","-","-","1996","신장로205번길 16","-","-","-","-"
"18","경기도 하남시 망월동","1060","1060","0000","미사강변푸르지오","74.9901","201912","29","81,000","-","18","-","-","2016","미사강변대로 165","-","-","-","-"
"19","경기도 하남시 덕풍동","689","0689","0000","한솔리치빌(5단지)","84.9900","201912","29","42,400","-","7","-","-","2006","덕산로 50","-","-","-","-"
"20","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","84.8900","201912","28","79,700","-","20","-","-","2016","미사강변대로 240","-","-","-","-"
"21","경기도 하남시 선동","423","0423","0000","리버나인RIVERNINE","84.8900","201912","28","71,000","-","5","-","-","2014","미사강변한강로 110","-","-","-","-"
"22","경기도 하남시 망월동","1162","1162","0000","미사강변 골든 센트로","59.9600","201912","28","74,500","-","10","-","-","2014","미사강변동로 50","-","-","-","-"
"23","경기도 하남시 학암동","673","0673","0000","위례그린파크푸르지오","101.0970","201912","28","122,700","-","6","-","-","2016","위례순환로 270","-","-","-","-"
"24","경기도 하남시 풍산동","470","0470","0000","미사강변동일하이빌","84.9600","201912","28","84,800","-","7","-","-","2018","미사강변서로 85","-","-","-","-"
"25","경기도 하남시 선동","455","0455","0000","미사강변리버뷰자이","102.0421","201912","28","106,000","-","14","-","-","2017","미사강변한강로 10-3","-","-","-","-"
"26","경기도 하남시 선동","433","0433","0000","미사강변2차푸르지오","101.8180","201912","28","80,500","-","1","-","-","2016","미사강변한강로 60","-","-","-","-"
"27","경기도 하남시 선동","436","0436","0000","미사강변 센트리버","74.9100","201912","28","72,000","-","14","-","-","2016","미사강변대로 270","-","-","-","-"
"28","경기도 하남시 학암동","673","0673","0000","위례그린파크푸르지오","101.9308","201912","28","110,000","-","1","-","-","2016","위례순환로 270","-","-","-","-"
"29","경기도 하남시 신장동","452-1","0452","0001","하남석바대마을동신","84.9700","201912","28","35,000","-","2","-","-","2001","하남대로739번길 54","-","-","-","-"
"30","경기도 하남시 덕풍동","946","0946","0000","하남더샵센트럴뷰","84.9410","201912","28","77,500","-","14","-","-","2016","하남대로 856","-","-","-","-"
"31","경기도 하남시 덕풍동","695","0695","0000","벽산블루밍","84.9600","201912","28","56,200","-","8","-","-","2007","신평로 36","-","-","-","-"
"32","경기도 하남시 덕풍동","691","0691","0000","하남자이","84.9900","201912","27","45,000","-","10","-","-","2006","덕풍공원로 38","-","-","-","-"
"33","경기도 하남시 덕풍동","336-40","0336","0040","라인","84.6900","201912","27","41,500","-","21","-","-","1997","하남대로 895","-","-","-","-"
"34","경기도 하남시 덕풍동","346","0346","0000","서해","103.0050","201912","27","38,900","-","12","-","-","1996","신장로205번길 16","-","-","-","-"
"35","경기도 하남시 덕풍동","404-1","0404","0001","진모루마을현대","84.9987","201912","27","50,000","-","24","-","-","2000","신평로 81","-","-","-","-"
"36","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","84.3852","201912","27","83,000","-","28","-","-","2016","미사강변서로 45","-","-","-","-"
"37","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","84.8900","201912","27","76,000","-","8","-","-","2016","미사강변대로 240","-","-","-","-"
"38","경기도 하남시 덕풍동","747","0747","0000","하남풍산센트레빌","84.9210","201912","26","59,000","-","4","-","-","2008","덕풍동로 110","-","-","-","-"
"39","경기도 하남시 덕풍동","691","0691","0000","하남자이","125.0700","201912","26","52,000","-","19","-","-","2006","덕풍공원로 38","-","-","-","-"
"40","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","51.7300","201912","26","55,500","-","2","-","-","2016","미사강변대로 240","-","-","-","-"
"41","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.8900","201912","26","44,300","-","1","-","-","1995","대청로116번길 59","-","-","-","-"
"42","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","84.8900","201912","26","80,000","-","16","-","-","2016","미사강변대로 240","-","-","-","-"
"43","경기도 하남시 덕풍동","692","0692","0000","하남한솔솔파크","84.9900","201912","25","52,500","-","10","-","-","2006","하남대로887번길 25","-","-","-","-"
"44","경기도 하남시 덕풍동","346","0346","0000","서해","84.9350","201912","24","32,000","-","17","-","-","1996","신장로205번길 16","-","-","-","-"
"45","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","201912","24","60,500","-","15","-","-","2004","하남대로802번길 55","-","-","-","-"
"46","경기도 하남시 창우동","520","0520","0000","은행한신","135.0000","201912","24","60,000","-","16","-","-","1994","대청로116번길 30","-","-","-","-"
"47","경기도 하남시 선동","436","0436","0000","미사강변 센트리버","84.9300","201912","24","77,000","-","22","-","-","2016","미사강변대로 270","-","-","-","-"
"48","경기도 하남시 덕풍동","691","0691","0000","하남자이","84.9900","201912","24","47,000","-","9","-","-","2006","덕풍공원로 38","-","-","-","-"
"49","경기도 하남시 선동","423","0423","0000","리버나인RIVERNINE","84.8900","201912","24","76,000","-","9","-","-","2014","미사강변한강로 110","-","-","-","-"
"50","경기도 하남시 덕풍동","691","0691","0000","하남자이","59.9900","201912","24","41,000","-","12","-","-","2006","덕풍공원로 38","-","-","-","-"
"51","경기도 하남시 망월동","910","0910","0000","미사강변파밀리에","59.9100","201912","23","68,500","-","13","-","-","2014","아리수로 589-3","-","-","-","-"
"52","경기도 하남시 덕풍동","524","0524","0000","덕풍현대","59.9100","201912","23","28,800","-","5","-","-","1997","대성로 259","-","-","-","-"
"53","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201912","23","43,000","-","2","-","-","1994","대청로 119","-","-","-","-"
"54","경기도 하남시 덕풍동","537-1","0537","0001","덕풍쌍용","84.9700","201912","23","34,000","-","1","-","-","1998","역말로15번길 35","-","-","-","-"
"55","경기도 하남시 덕풍동","823","0823","0000","하남풍산아이파크(1단지)","84.9560","201912","23","64,000","-","8","-","-","2008","덕풍남로 11","-","-","-","-"
"56","경기도 하남시 덕풍동","748","0748","0000","동원베네스트","84.9600","201912","23","54,700","-","1","-","-","2008","덕풍북로 236","-","-","-","-"
"57","경기도 하남시 덕풍동","688","0688","0000","한솔리치빌(3단지)","84.9900","201912","23","39,800","-","10","-","-","2006","덕산로 80","-","-","-","-"
"58","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","201912","23","28,800","-","15","-","-","1994","대청로 50","-","-","-","-"
"59","경기도 하남시 신장동","415-10","0415","0010","명지캐럿(108동)","100.2640","201912","23","42,500","-","13","-","-","2006","하남대로 815","-","-","-","-"
"60","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","51.6700","201912","23","57,800","-","6","-","-","2016","미사강변대로 240","-","-","-","-"
"61","경기도 하남시 선동","453","0453","0000","미사강변도시 베라체","74.8500","201912","22","68,500","-","16","-","-","2015","풍산로 270","-","-","-","-"
"62","경기도 하남시 덕풍동","519-4","0519","0004","가화만사성","74.4392","201912","22","26,000","-","2","-","-","2004","역말로 20","-","-","-","-"
"63","경기도 하남시 신장동","527","0527","0000","해오름한국","44.5500","201912","21","29,900","-","2","-","-","1996","대청로59번길 15","-","-","-","-"
"64","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","84.3852","201912","21","81,000","-","7","-","-","2016","미사강변서로 45","-","-","-","-"
"65","경기도 하남시 풍산동","486","0486","0000","미사강변더샵센트럴포레","84.0380","201912","21","89,800","-","22","-","-","2017","미사강변대로 55","-","-","-","-"
"66","경기도 하남시 덕풍동","748","0748","0000","동원베네스트","84.9600","201912","21","62,500","-","7","-","-","2008","덕풍북로 236","-","-","-","-"
"67","경기도 하남시 덕풍동","689","0689","0000","한솔리치빌(5단지)","84.9900","201912","21","37,500","-","2","-","-","2006","덕산로 50","-","-","-","-"
"68","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","201912","21","38,000","-","16","-","-","2002","덕산로 39","-","-","-","-"
"69","경기도 하남시 망월동","956","0956","0000","미사강변스타힐스아파트","51.7300","201912","21","56,500","-","8","-","-","2016","미사강변대로 240","-","-","-","-"
"70","경기도 하남시 덕풍동","947","0947","0000","하남덕풍역파크어울림","59.9634","201912","21","40,000","-","14","-","-","2019","덕풍공원로 50","-","-","-","-"
"71","경기도 하남시 덕풍동","519-4","0519","0004","가화만사성","70.6892","201912","21","29,000","-","7","-","-","2004","역말로 20","-","-","-","-"
"72","경기도 하남시 신장동","100","0100","0000","동일하이빌","168.6500","201912","21","64,000","-","5","-","-","1999","대청로59번길 20","-","-","-","-"
"73","경기도 하남시 덕풍동","681","0681","0000","한솔리치빌(1단지)","84.8049","201912","21","40,000","-","12","-","-","2002","덕산로 39","-","-","-","-"
"74","경기도 하남시 신장동","427-66","0427","0066","진도로르빌","83.2300","201912","21","32,700","-","11","-","-","2003","신평로55번길 8","-","-","-","-"
"75","경기도 하남시 망월동","1060","1060","0000","미사강변푸르지오","84.9852","201912","21","85,000","-","1","-","-","2016","미사강변대로 165","-","-","-","-"
"76","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","84.3852","201912","20","82,500","-","24","-","-","2016","미사강변서로 45","-","-","-","-"
"77","경기도 하남시 덕풍동","524","0524","0000","덕풍현대","84.8100","201912","20","35,000","-","10","-","-","1995","대성로 259","-","-","-","-"
"78","경기도 하남시 덕풍동","823","0823","0000","하남풍산아이파크(1단지)","84.9660","201912","20","63,000","-","5","-","-","2008","덕풍남로 11","-","-","-","-"
"79","경기도 하남시 덕풍동","690","0690","0000","금강KCC","84.9900","201912","20","19,950","-","3","-","-","2006","신장로205번길 30","-","-","-","-"
"80","경기도 하남시 풍산동","627","0627","0000","하남힐즈파크푸르지오3단지","98.9628","201912","20","50,000","-","8","-","-","2018","세미로1길 30","-","-","-","-"
"81","경기도 하남시 신장동","528-5","0528","0005","백송한신","49.9800","201912","20","30,200","-","8","-","-","1994","대청로 50","-","-","-","-"
"82","경기도 하남시 신장동","527","0527","0000","해오름한국","44.5500","201912","19","29,500","-","9","-","-","1996","대청로59번길 15","-","-","-","-"
"83","경기도 하남시 덕풍동","537-1","0537","0001","덕풍쌍용","114.9800","201912","19","39,000","-","9","-","-","1998","역말로15번길 35","-","-","-","-"
