"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2017-01-01 ~ 2017-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 하남시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 하남시 신장동","561","0561","0000","에코타운(B블럭)","83.6700","201712","30","47,000","-","15","-","-","2004","하남대로802번길 55","-","-","-","-"
"2","경기도 하남시 덕풍동","692","0692","0000","하남한솔솔파크","84.9900","201712","30","43,750","-","18","-","-","2006","하남대로887번길 25","-","-","-","-"
"3","경기도 하남시 덕풍동","731","0731","0000","하남풍산아이파크(5단지)","84.9420","201712","30","63,500","-","11","-","-","2008","덕풍서로 65","-","-","-","-"
"4","경기도 하남시 신장동","527","0527","0000","해오름한국","59.9100","201712","30","37,300","-","13","-","-","1996","대청로59번길 15","-","-","-","-"
"5","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.9650","201712","30","41,500","-","4","-","-","1994","대청로116번길 59","-","-","-","-"
"6","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201712","30","34,900","-","3","-","-","1994","대청로 119","-","-","-","-"
"7","경기도 하남시 망월동","910","0910","0000","미사강변파밀리에","59.9100","201712","30","52,600","-","16","-","-","2014","아리수로 589-3","-","-","-","-"
"8","경기도 하남시 선동","423","0423","0000","리버나인RIVERNINE","84.9700","201712","29","54,500","-","1","-","-","2014","미사강변한강로 110","-","-","-","-"
"9","경기도 하남시 학암동","671","0671","0000","플로리체위례","101.9870","201712","29","105,000","-","14","-","-","2015","위례중앙로 185","-","-","-","-"
"10","경기도 하남시 창우동","521","0521","0000","꿈동산신안","84.8900","201712","29","42,550","-","7","-","-","1995","대청로116번길 59","-","-","-","-"
"11","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201712","29","35,800","-","4","-","-","1994","대청로 119","-","-","-","-"
"12","경기도 하남시 망월동","1162","1162","0000","미사강변 골든 센트로","59.9600","201712","28","54,000","-","14","-","-","2014","미사강변동로 50","-","-","-","-"
"13","경기도 하남시 망월동","1162","1162","0000","미사강변 골든 센트로","59.9600","201712","28","53,800","-","6","-","-","2014","미사강변동로 50","-","-","-","-"
"14","경기도 하남시 학암동","673","0673","0000","위례그린파크푸르지오","101.9378","201712","28","116,000","-","11","-","-","2016","위례순환로 270","-","-","-","-"
"15","경기도 하남시 신장동","569","0569","0000","대명강변타운","84.8300","201712","28","50,100","-","11","-","-","2007","대청로 79","-","-","-","-"
"16","경기도 하남시 창우동","518","0518","0000","부영","59.9700","201712","28","38,000","-","10","-","-","1994","대청로 119","-","-","-","-"
"17","경기도 하남시 덕풍동","413-7","0413","0007","이룸스위트","84.9000","201712","27","29,000","-","5","-","-","2007","신장로136번길 32","-","-","-","-"
"18","경기도 하남시 덕풍동","946","0946","0000","하남더샵센트럴뷰","84.3060","201712","27","50,900","-","12","-","-","2016","하남대로 856","-","-","-","-"
"19","경기도 하남시 창우동","520","0520","0000","은행한신","102.0000","201712","27","44,500","-","3","-","-","1994","대청로116번길 30","-","-","-","-"
"20","경기도 하남시 덕풍동","729","0729","0000","풍산삼부르네상스","101.9900","201712","27","59,000","-","3","-","-","2008","덕풍북로 140","-","-","-","-"
"21","경기도 하남시 덕풍동","689","0689","0000","한솔리치빌(5단지)","84.9900","201712","26","37,500","-","12","-","-","2006","덕산로 50","-","-","-","-"
"22","경기도 하남시 학암동","672","0672","0000","위례롯데캐슬 ","75.4800","201712","26","77,500","-","15","-","-","2016","위례중앙로 215","-","-","-","-"
