월(Monthly),구분,시군구,미분양현황
인천,서구,285,
인천,강화군,0,
인천,옹진군,0,
광주,계,5,751.0
광주,동구,6,
광주,서구,1,134.0
광주,남구,947,
광주,북구,910,
광주,광산구,2,754.0
대전,계,2,928.0
대전,동구,563,
대전,중구,30,
대전,서구,369,
대전,유성구,991,
대전,대덕구,975,
울산,계,7,488.0
울산,중구,1,716.0
울산,남구,3,225.0
울산,동구,67,
울산,북구,1,574.0
울산,울주군,906,
경기,계,16,638.0
경기,수원시,955,
경기,성남시,45,
경기,의정부시,0,
경기,안양시,133,
경기,부천시,806,
경기,광명시,0,
경기,평택시,1,400.0
경기,동두천시,162,
경기,안산시,30,
경기,고양시,2,94.0
경기,과천시,0,
경기,구리시,28,
경기,남양주시,912,
경기,오산시,165,
경기,시흥시,26,
경기,군포시,135,
경기,의왕시,0,
경기,하남시,351,
경기,용인시,5,72.0
경기,파주시,557,
경기,이천시,599,
경기,안성시,803,
경기,김포시,1,120.0
경기,양주시,31,
경기,여주군,0,
경기,화성시,164,
경기,광주시,767,
경기,연천군,63,
경기,포천시,0,
경기,가평군,28,
경기,양평군,192,
강원,계,7,530.0
강원,춘천시,544,
강원,원주시,3,644.0
강원,강릉시,1,368.0
강원,동해시,165,
강원,태백시,692,
강원,속초시,90,
강원,삼척시,49,
강원,홍천군,37,
강원,횡성군,37,
강원,영월군,0,
강원,평창군,424,
강원,정선군,0,
강원,철원군,234,
강원,화천군,46,
강원,양구군,0,
강원,인제군,0,
강원,고성군,132,
강원,양양군,68,
충북,계,5,425.0
충북,청주시,2,183.0
충북,충주시,488,
충북,제천시,1,9.0
충북,청원군,575,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,19,
충북,진천군,837,
충북,괴산군,0,
충북,음성군,295,
충북,단양군,18,
충남,계,13,656.0
충남,천안시,7,705.0
충남,공주시,234,
충남,보령시,52,
충남,아산시,2,475.0
충남,서산시,271,
충남,논산시,98,
충남,계룡시,679,
충남,금산군,1,
충남,연기군,107,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,221,
충남,예산군,202,
충남,태안군,278,
충남,당진군,1,96.0
전북,계,3,954.0
전북,전주시,2,8.0
전북,군산시,1,5.0
전북,익산시,27,
전북,정읍시,38,
전북,남원시,88,
전북,김제시,0,
전북,완주군,601,
전북,진안군,37,
전북,무주군,0,
전북,장수군,0,
전북,임실군,0,
전북,순창군,0,
전북,고창군,150,
전북,부안군,0,
전남,계,5,67.0
전남,목포시,1,845.0
전남,여수시,466,
전남,순천시,334,
전남,나주시,313,
전남,광양시,888,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,21,
전남,고흥군,1,
전남,보성군,0,
전남,화순군,283,
전남,장흥군,0,
전남,강진군,14,
전남,해남군,13,
전남,영암군,0,
전남,무안군,884,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,2,
전남,신안군,0,
경북,계,12,678.0
경북,포항시,5,52.0
경북,경주시,1,432.0
경북,김천시,16,
경북,안동시,222,
경북,구미시,3,83.0
경북,영주시,360,
경북,영천시,73,
경북,상주시,3,
경북,문경시,47,
경북,경산시,1,954.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,241,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,50,
경북,울릉군,0,
경남,계,9,427.0
경남,창원시,7,
경남,마산시,0,
경남,진주시,920,
경남,진해시,1,688.0
경남,통영시,2,488.0
경남,사천시,806,
경남,김해시,105,
경남,밀양시,588,
경남,거제시,679,
경남,양산시,42,
경남,의령군,370,
경남,함안군,1,365.0
경남,창녕군,40,
경남,고성군,21,
경남,남해군,0,
경남,하동군,0,
경남,산청군,51,
경남,함양군,252,
경남,거창군,4,
경남,합천군,1,
제주,계,327,
제주,제주시,226,
제주,서귀포시,101,
서울,계,1,814.0
서울,종로구,42,
서울,중구,188,
서울,용산구,0,
서울,성동구,87,
서울,광진구,4,
서울,동대문구,60,
서울,중랑구,0,
서울,성북구,113,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,25,
서울,은평구,46,
서울,서대문구,0,
서울,마포구,156,
서울,양천구,205,
서울,강서구,24,
서울,구로구,0,
서울,금천구,0,
서울,영등포구,44,
서울,동작구,650,
서울,관악구,48,
서울,서초구,78,
서울,강남구,14,
서울,송파구,0,
서울,강동구,30,
부산,계,9,287.0
부산,중구,0,
부산,서구,740,
부산,동구,150,
부산,영도구,149,
부산,부산진구,2,
부산,동래구,1,39.0
부산,남구,929,
부산,북구,340,
부산,해운대구,283,
부산,사하구,722,
부산,금정구,870,
부산,강서구,803,
부산,연제구,1,158.0
부산,수영구,407,
부산,사상구,145,
부산,기장군,1,550.0
대구,계,16,119.0
대구,중구,314,
대구,동구,881,
대구,서구,1,763.0
대구,남구,301,
대구,북구,1,853.0
대구,수성구,2,968.0
대구,달서구,6,686.0
대구,달성군,1,353.0
인천,계,4,578.0
인천,중구,3,191.0
인천,동구,474,
인천,남구,0,
인천,연수구,379,
인천,남동구,25,
인천,부평구,13,
인천,계양구,284,
인천,서구,212,
인천,강화군,0,
인천,옹진군,0,
광주,계,4,974.0
광주,동구,914,
광주,서구,6,
광주,남구,1,115.0
광주,북구,877,
광주,광산구,2,62.0
대전,계,2,776.0
대전,동구,376,
대전,중구,449,
대전,서구,29,
대전,유성구,975,
대전,대덕구,947,
울산,계,8,25.0
울산,중구,1,641.0
울산,남구,65,
울산,동구,3,954.0
울산,북구,1,508.0
울산,울주군,857,
경기,계,16,473.0
경기,수원시,801,
경기,성남시,43,
경기,의정부시,0,
경기,안양시,103,
경기,부천시,770,
경기,광명시,0,
경기,평택시,1,346.0
경기,동두천시,84,
경기,안산시,28,
경기,고양시,1,864.0
경기,과천시,0,
경기,구리시,27,
경기,남양주시,745,
경기,오산시,155,
경기,시흥시,22,
경기,군포시,126,
경기,의왕시,0,
경기,하남시,345,
경기,용인시,4,790.0
경기,파주시,546,
경기,이천시,528,
경기,안성시,772,
경기,김포시,2,112.0
경기,양주시,229,
경기,여주군,0,
경기,화성시,158,
경기,광주시,649,
경기,연천군,10,
경기,포천시,0,
경기,가평군,28,
경기,양평군,192,
강원,계,7,353.0
강원,춘천시,510,
강원,원주시,3,605.0
강원,강릉시,1,350.0
강원,동해시,152,
강원,태백시,688,
강원,속초시,87,
강원,삼척시,49,
강원,홍천군,37,
강원,횡성군,37,
강원,영월군,0,
강원,평창군,424,
강원,정선군,0,
강원,철원군,171,
강원,화천군,43,
강원,양구군,0,
강원,인제군,0,
강원,고성군,132,
강원,양양군,68,
충북,계,5,351.0
충북,청주시,2,172.0
충북,충주시,486,
충북,제천시,1,9.0
충북,청원군,526,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,19,
충북,진천군,829,
충북,괴산군,0,
충북,음성군,291,
충북,단양군,18,
충남,계,14,148.0
충남,천안시,7,561.0
충남,공주시,240,
충남,보령시,47,
충남,아산시,2,450.0
충남,서산시,249,
충남,논산시,82,
충남,계룡시,679,
충남,금산군,1,
충남,연기군,107,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,209,
충남,예산군,190,
충남,태안군,280,
충남,당진군,1,816.0
전북,계,3,743.0
전북,전주시,1,960.0
전북,군산시,883,
전북,익산시,21,
전북,정읍시,37,
전북,남원시,87,
전북,김제시,0,
전북,완주군,581,
전북,진안군,35,
전북,무주군,0,
전북,장수군,0,
전북,임실군,0,
전북,순창군,0,
전북,고창군,139,
전북,부안군,0,
전남,계,6,232.0
전남,목포시,1,819.0
전남,여수시,459,
전남,순천시,1,619.0
전남,나주시,293,
전남,광양시,846,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,21,
전남,고흥군,1,
전남,보성군,0,
전남,화순군,282,
전남,장흥군,0,
전남,강진군,14,
전남,해남군,11,
전남,영암군,0,
전남,무안군,862,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,2,
전남,신안군,0,
경북,계,12,525.0
경북,포항시,5,12.0
경북,경주시,1,416.0
경북,김천시,13,
경북,안동시,207,
경북,구미시,3,83.0
경북,영주시,338,
경북,영천시,70,
경북,상주시,3,
경북,문경시,34,
경북,경산시,1,917.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,239,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,48,
경북,울릉군,0,
경남,계,8,818.0
경남,창원시,0,
경남,마산시,915,
경남,진주시,1,564.0
경남,진해시,2,127.0
경남,통영시,787,
경남,사천시,97,
경남,김해시,656,
경남,밀양시,613,
경남,거제시,42,
경남,양산시,348,
경남,의령군,1,300.0
경남,함안군,39,
경남,창녕군,21,
경남,고성군,7,
경남,남해군,0,
경남,하동군,0,
경남,산청군,51,
경남,함양군,246,
경남,거창군,4,
경남,합천군,1,
제주,계,326,
제주,제주시,227,
제주,서귀포시,99,
서울,계,1,803.0
서울,종로구,41,
서울,중구,188,
서울,용산구,0,
서울,성동구,87,
서울,광진구,4,
서울,동대문구,60,
서울,중랑구,0,
서울,성북구,113,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,25,
서울,은평구,46,
서울,서대문구,0,
서울,마포구,156,
서울,양천구,205,
서울,강서구,24,
서울,구로구,0,
서울,금천구,0,
서울,영등포구,38,
서울,동작구,650,
서울,관악구,48,
서울,서초구,78,
서울,강남구,14,
서울,송파구,0,
서울,강동구,26,
부산,계,9,200.0
부산,중구,0,
부산,서구,711,
부산,동구,138,
부산,영도구,149,
부산,부산진구,2,
부산,동래구,954,
부산,남구,798,
부산,북구,339,
부산,해운대구,265,
부산,사하구,601,
부산,금정구,827,
부산,강서구,1,369.0
부산,연제구,1,140.0
부산,수영구,389,
부산,사상구,101,
부산,기장군,1,417.0
대구,계,16,9.0
대구,중구,309,
대구,동구,843,
대구,서구,1,775.0
대구,남구,295,
대구,북구,1,842.0
대구,수성구,2,934.0
대구,달서구,6,665.0
대구,달성군,1,346.0
인천,계,4,539.0
인천,중구,2,859.0
인천,동구,722,
인천,남구,0,
인천,연수구,379,
인천,남동구,23,
인천,부평구,8,
인천,계양구,337,
인천,서구,211,
인천,강화군,0,
인천,옹진군,0,
광주,계,4,678.0
광주,동구,877,
광주,서구,6,
광주,남구,1,84.0
광주,북구,870,
광주,광산구,1,841.0
대전,계,3,101.0
대전,동구,348,
대전,중구,546,
대전,서구,26,
대전,유성구,933,
대전,대덕구,1,248.0
울산,계,7,106.0
울산,중구,1,608.0
울산,남구,65,
울산,동구,3,85.0
울산,북구,1,495.0
울산,울주군,853,
경기,계,19,325.0
경기,수원시,766,
경기,성남시,42,
경기,의정부시,0,
경기,안양시,88,
경기,부천시,731,
경기,광명시,0,
경기,평택시,1,309.0
경기,동두천시,60,
경기,안산시,26,
경기,고양시,4,615.0
경기,과천시,0,
경기,구리시,27,
경기,남양주시,673,
경기,오산시,147,
경기,시흥시,388,
경기,군포시,124,
경기,의왕시,0,
경기,하남시,343,
경기,용인시,4,678.0
경기,파주시,536,
경기,이천시,500,
경기,안성시,749,
경기,김포시,2,351.0
경기,양주시,124,
경기,여주군,0,
경기,화성시,197,
경기,광주시,623,
경기,연천군,10,
경기,포천시,0,
경기,가평군,28,
경기,양평군,190,
강원,계,7,157.0
강원,춘천시,485,
강원,원주시,3,566.0
강원,강릉시,1,337.0
강원,동해시,151,
강원,태백시,684,
강원,속초시,22,
강원,삼척시,33,
강원,홍천군,37,
강원,횡성군,30,
강원,영월군,0,
강원,평창군,418,
강원,정선군,0,
강원,철원군,171,
강원,화천군,38,
강원,양구군,0,
강원,인제군,0,
강원,고성군,117,
강원,양양군,68,
충북,계,5,128.0
충북,청주시,2,74.0
충북,충주시,483,
충북,제천시,1,9.0
충북,청원군,394,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,19,
충북,진천군,801,
충북,괴산군,0,
충북,음성군,329,
충북,단양군,18,
충남,계,14,277.0
충남,천안시,7,396.0
충남,공주시,234,
충남,보령시,41,
충남,아산시,2,419.0
충남,서산시,214,
충남,논산시,78,
충남,계룡시,679,
충남,금산군,1,
충남,연기군,79,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,209,
충남,예산군,161,
충남,태안군,285,
충남,당진군,2,244.0
전북,계,3,498.0
전북,전주시,1,709.0
전북,군산시,834,
전북,익산시,21,
전북,정읍시,115,
전북,남원시,82,
전북,김제시,0,
전북,완주군,576,
전북,진안군,35,
전북,무주군,0,
전북,장수군,0,
전북,임실군,0,
전북,순창군,0,
전북,고창군,126,
전북,부안군,0,
전남,계,5,690.0
전남,목포시,1,773.0
전남,여수시,416,
전남,순천시,1,277.0
전남,나주시,249,
전남,광양시,810,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,13,
전남,고흥군,1,
전남,보성군,0,
전남,화순군,277,
전남,장흥군,0,
전남,강진군,14,
전남,해남군,11,
전남,영암군,0,
전남,무안군,844,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,2,
전남,신안군,0,
경북,계,12,808.0
경북,포항시,5,94.0
경북,경주시,1,403.0
경북,김천시,321,
경북,안동시,207,
경북,구미시,3,353.0
경북,영주시,315,
경북,영천시,70,
경북,상주시,0,
경북,문경시,34,
경북,경산시,1,587.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,235,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,44,
경북,울릉군,0,
경남,계,8,698.0
경남,창원시,0,
경남,마산시,904,
경남,진주시,1,463.0
경남,진해시,2,118.0
경남,통영시,772,
경남,사천시,95,
경남,김해시,761,
경남,밀양시,565,
경남,거제시,42,
경남,양산시,348,
경남,의령군,1,263.0
경남,함안군,39,
경남,창녕군,21,
경남,고성군,7,
경남,남해군,0,
경남,하동군,0,
경남,산청군,50,
경남,함양군,246,
경남,거창군,3,
경남,합천군,1,
제주,계,280,
제주,제주시,187,
제주,서귀포시,93,
서울,계,1,803.0
서울,종로구,41,
서울,중구,188,
서울,용산구,0,
서울,성동구,87,
서울,광진구,4,
서울,동대문구,60,
서울,중랑구,0,
서울,성북구,113,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,25,
서울,은평구,46,
서울,서대문구,0,
서울,마포구,156,
서울,양천구,205,
서울,강서구,24,
서울,구로구,0,
서울,금천구,0,
서울,영등포구,38,
서울,동작구,650,
서울,관악구,48,
서울,서초구,78,
서울,강남구,14,
서울,송파구,0,
서울,강동구,26,
부산,계,8,279.0
부산,중구,0,
부산,서구,108,
부산,동구,126,
부산,영도구,2,
부산,부산진구,841,
부산,동래구,767,
부산,남구,335,
부산,북구,256,
부산,해운대구,565,
부산,사하구,469,
부산,금정구,1,317.0
부산,강서구,670,
부산,연제구,1,25.0
부산,수영구,361,
부산,사상구,90,
부산,기장군,1,347.0
대구,계,15,875.0
대구,중구,309,
대구,동구,1,765.0
대구,서구,812,
대구,남구,292,
대구,북구,1,831.0
대구,수성구,2,897.0
대구,달서구,6,653.0
대구,달성군,1,316.0
인천,계,3,591.0
인천,중구,1,821.0
인천,동구,0,
인천,남구,379,
인천,연수구,23,
인천,남동구,9,
인천,부평구,306,
인천,계양구,166,
인천,서구,887,
인천,강화군,0,
인천,옹진군,0,
광주,계,4,304.0
광주,동구,6,
광주,서구,818,
광주,남구,1,69.0
광주,북구,861,
광주,광산구,1,550.0
대전,계,3,42.0
대전,동구,25,
대전,중구,358,
대전,서구,558,
대전,유성구,883,
대전,대덕구,1,218.0
울산,계,7,41.0
울산,중구,1,619.0
울산,남구,2,984.0
울산,동구,64,
울산,북구,1,475.0
울산,울주군,899,
경기,계,20,432.0
경기,수원시,1,642.0
경기,성남시,41,
경기,의정부시,0,
경기,안양시,73,
경기,부천시,681,
경기,광명시,0,
경기,평택시,1,278.0
경기,동두천시,58,
경기,안산시,45,
경기,고양시,4,328.0
경기,과천시,0,
경기,구리시,27,
경기,남양주시,662,
경기,오산시,146,
경기,시흥시,371,
경기,군포시,117,
경기,의왕시,0,
경기,하남시,343,
경기,용인시,4,565.0
경기,파주시,998,
경기,이천시,477,
경기,안성시,718,
경기,김포시,2,518.0
경기,양주시,102,
경기,여주군,0,
경기,화성시,430,
경기,광주시,591,
경기,연천군,10,
경기,포천시,0,
경기,가평군,28,
경기,양평군,183,
강원,계,5,691.0
강원,춘천시,312,
강원,원주시,2,332.0
강원,강릉시,1,313.0
강원,동해시,151,
강원,태백시,681,
강원,속초시,21,
강원,삼척시,34,
강원,홍천군,37,
강원,횡성군,30,
강원,영월군,0,
강원,평창군,418,
강원,정선군,0,
강원,철원군,141,
강원,화천군,37,
강원,양구군,0,
강원,인제군,0,
강원,고성군,116,
강원,양양군,68,
충북,계,4,918.0
충북,청주시,2,16.0
충북,충주시,480,
충북,제천시,986,
충북,청원군,335,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,19,
충북,진천군,745,
충북,괴산군,0,
충북,음성군,318,
충북,단양군,18,
충남,계,13,950.0
충남,천안시,7,271.0
충남,공주시,236,
충남,보령시,36,
충남,아산시,2,407.0
충남,서산시,193,
충남,논산시,78,
충남,계룡시,673,
충남,금산군,1,
충남,연기군,79,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,183,
충남,예산군,155,
충남,태안군,280,
충남,당진군,2,121.0
전북,계,3,327.0
전북,전주시,1,620.0
전북,군산시,791,
전북,익산시,21,
전북,정읍시,102,
전북,남원시,66,
전북,김제시,0,
전북,완주군,569,
전북,진안군,34,
전북,무주군,0,
전북,장수군,0,
전북,임실군,0,
전북,순창군,0,
전북,고창군,124,
전북,부안군,0,
전남,계,5,387.0
전남,목포시,1,733.0
전남,여수시,226,
전남,순천시,1,268.0
전남,나주시,240,
전남,광양시,796,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,1,
전남,보성군,0,
전남,화순군,273,
전남,장흥군,42,
전남,강진군,14,
전남,해남군,11,
전남,영암군,0,
전남,무안군,778,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,2,
전남,신안군,0,
경북,계,12,915.0
경북,포항시,5,2.0
경북,경주시,1,395.0
경북,김천시,296,
경북,안동시,204,
경북,구미시,3,282.0
경북,영주시,287,
경북,영천시,65,
경북,상주시,0,
경북,문경시,25,
경북,경산시,1,533.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,637,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,44,
경북,울릉군,0,
경남,계,8,187.0
경남,창원시,894,
경남,마산시,1,361.0
경남,진주시,1,823.0
경남,진해시,770,
경남,통영시,89,
경남,사천시,720,
경남,김해시,530,
경남,밀양시,42,
경남,거제시,327,
경남,양산시,1,190.0
경남,의령군,39,
경남,함안군,21,
경남,창녕군,7,
경남,고성군,0,
경남,남해군,0,
경남,하동군,0,
경남,산청군,49,
경남,함양군,321,
경남,거창군,3,
경남,합천군,1,
제주,계,297,
제주,제주시,207,
제주,서귀포시,90,
서울,계,1,813.0
서울,종로구,41,
서울,중구,188,
서울,용산구,0,
서울,성동구,87,
서울,광진구,3,
서울,동대문구,60,
서울,중랑구,0,
서울,성북구,113,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,25,
서울,은평구,46,
서울,서대문구,0,
서울,마포구,154,
서울,양천구,205,
서울,강서구,21,
서울,구로구,0,
서울,금천구,0,
서울,영등포구,55,
서울,동작구,650,
서울,관악구,48,
서울,서초구,78,
서울,강남구,14,
서울,송파구,0,
서울,강동구,25,
부산,계,7,657.0
부산,중구,0,
부산,서구,89,
부산,동구,106,
부산,영도구,2,
부산,부산진구,776,
부산,동래구,740,
부산,남구,319,
부산,북구,255,
부산,해운대구,497,
부산,사하구,382,
부산,금정구,1,246.0
부산,강서구,638,
부산,연제구,1,10.0
부산,수영구,313,
부산,사상구,74,
부산,기장군,1,210.0
대구,계,16,53.0
대구,중구,307,
대구,동구,1,757.0
대구,서구,812,
대구,남구,551,
대구,북구,1,821.0
대구,수성구,2,902.0
대구,달서구,6,607.0
대구,달성군,1,296.0
인천,계,3,46.0
인천,중구,1,440.0
인천,동구,0,
인천,남구,311,
인천,연수구,23,
인천,남동구,9,
인천,부평구,308,
인천,계양구,165,
인천,서구,790,
인천,강화군,0,
인천,옹진군,0,
광주,계,3,889.0
광주,동구,6,
광주,서구,749,
광주,남구,1,54.0
광주,북구,840,
광주,광산구,1,240.0
대전,계,2,839.0
대전,동구,24,
대전,중구,308,
대전,서구,504,
대전,유성구,806,
대전,대덕구,1,197.0
울산,계,6,930.0
울산,중구,1,619.0
울산,남구,2,885.0
울산,동구,61,
울산,북구,1,472.0
울산,울주군,893,
경기,계,22,467.0
경기,수원시,1,605.0
경기,성남시,31,
경기,의정부시,0,
경기,안양시,70,
경기,부천시,628,
경기,광명시,73,
경기,평택시,1,41.0
경기,동두천시,58,
경기,안산시,38,
경기,고양시,4,187.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,640,
경기,오산시,139,
경기,시흥시,359,
경기,군포시,323,
경기,의왕시,0,
경기,하남시,343,
경기,용인시,7,193.0
경기,파주시,1,79.0
경기,이천시,592,
경기,안성시,684,
경기,김포시,2,118.0
경기,양주시,95,
경기,여주군,0,
경기,화성시,344,
경기,광주시,561,
경기,연천군,10,
경기,포천시,0,
경기,가평군,49,
경기,양평군,181,
강원,계,5,416.0
강원,춘천시,257,
강원,원주시,2,301.0
강원,강릉시,1,167.0
강원,동해시,107,
강원,태백시,677,
강원,속초시,19,
강원,삼척시,34,
강원,홍천군,37,
강원,횡성군,30,
강원,영월군,0,
강원,평창군,418,
강원,정선군,0,
강원,철원군,149,
강원,화천군,36,
강원,양구군,0,
강원,인제군,0,
강원,고성군,116,
강원,양양군,68,
충북,계,4,671.0
충북,청주시,1,991.0
충북,충주시,475,
충북,제천시,959,
충북,청원군,221,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,12,
충북,진천군,724,
충북,괴산군,0,
충북,음성군,272,
충북,단양군,16,
충남,계,13,188.0
충남,천안시,6,655.0
충남,공주시,221,
충남,보령시,33,
충남,아산시,2,383.0
충남,서산시,187,
충남,논산시,61,
충남,계룡시,673,
충남,금산군,1,
충남,연기군,79,
충남,부여군,0,
충남,서천군,237,
충남,청양군,0,
충남,홍성군,183,
충남,예산군,154,
충남,태안군,285,
충남,당진군,2,36.0
전북,계,3,172.0
전북,전주시,1,569.0
전북,군산시,719,
전북,익산시,21,
전북,정읍시,93,
전북,남원시,62,
전북,김제시,0,
전북,완주군,562,
전북,진안군,34,
전북,무주군,0,
전북,장수군,0,
전북,임실군,0,
전북,순창군,0,
전북,고창군,112,
전북,부안군,0,
전남,계,5,238.0
전남,목포시,1,714.0
전남,여수시,194,
전남,순천시,1,224.0
전남,나주시,221,
전남,광양시,790,
전남,담양군,0,
전남,곡성군,0,
전남,구례군,0,
전남,고흥군,1,
전남,보성군,0,
전남,화순군,270,
전남,장흥군,37,
전남,강진군,14,
전남,해남군,11,
전남,영암군,0,
전남,무안군,757,
전남,함평군,3,
전남,영광군,0,
전남,장성군,0,
전남,완도군,0,
전남,진도군,2,
전남,신안군,0,
경북,계,12,324.0
경북,포항시,4,585.0
경북,경주시,1,391.0
경북,김천시,292,
경북,안동시,197,
경북,구미시,3,238.0
경북,영주시,257,
경북,영천시,62,
경북,상주시,0,
경북,문경시,25,
경북,경산시,1,460.0
경북,군위군,0,
경북,의성군,0,
경북,청송군,0,
경북,영양군,0,
경북,영덕군,0,
경북,청도군,0,
경북,고령군,145,
경북,성주군,0,
경북,칠곡군,628,
경북,예천군,0,
경북,봉화군,0,
경북,울진군,44,
경북,울릉군,0,
경남,계,7,474.0
경남,창원시,890,
경남,마산시,1,202.0
경남,진주시,1,785.0
경남,진해시,252,
경남,통영시,110,
경남,사천시,673,
경남,김해시,478,
경남,밀양시,42,
경남,거제시,466,
경남,양산시,1,143.0
경남,의령군,38,
경남,함안군,21,
경남,창녕군,7,
경남,고성군,0,
경남,남해군,0,
경남,하동군,0,
경남,산청군,48,
경남,함양군,315,
경남,거창군,3,
경남,합천군,1,
제주,계,261,
제주,제주시,174,
제주,서귀포시,87,
서울,계,1,658.0
서울,종로구,46,
서울,중구,76,
서울,용산구,0,
서울,성동구,87,
서울,광진구,3,
서울,동대문구,60,
서울,중랑구,0,
서울,성북구,113,
서울,강북구,0,
서울,도봉구,0,
서울,노원구,25,
서울,은평구,46,
서울,서대문구,0,
서울,마포구,99,
서울,양천구,205,
서울,강서구,21,
서울,구로구,0,
서울,금천구,0,
서울,영등포구,61,
서울,동작구,650,
서울,관악구,48,
서울,서초구,78,
서울,강남구,14,
서울,송파구,0,
서울,강동구,26,
부산,계,7,595.0
부산,중구,0,
부산,서구,67,
부산,동구,84,
부산,영도구,1,
부산,부산진구,731,
부산,동래구,845,
부산,남구,318,
부산,북구,255,
부산,해운대구,490,
부산,사하구,349,
부산,금정구,1,240.0
부산,강서구,621,
부산,연제구,997,
부산,수영구,306,
부산,사상구,133,
부산,기장군,1,158.0
대구,계,16,2.0
대구,중구,307,
대구,동구,1,765.0
대구,서구,799,
대구,남구,551,
대구,북구,1,838.0
대구,수성구,2,915.0
대구,달서구,6,548.0
대구,달성군,1,279.0
인천,계,3,33.0
인천,중구,1,345.0
인천,동구,0,
인천,남구,311,
인천,연수구,23,
인천,남동구,143,
인천,부평구,308,
인천,계양구,145,
인천,서구,758,
인천,강화군,0,
인천,옹진군,0,
광주,계,3,457.0
광주,동구,6,
광주,서구,670,
광주,남구,1,19.0
광주,북구,786,
광주,광산구,976,
대전,계,2,768.0
대전,동구,43,
대전,중구,281,
대전,서구,481,
대전,유성구,777,
대전,대덕구,1,186.0
울산,계,6,482.0
울산,중구,1,288.0
울산,남구,2,837.0
울산,동구,57,
울산,북구,1,442.0
울산,울주군,858,
경기,계,21,408.0
경기,수원시,1,605.0
경기,성남시,31,
경기,의정부시,0,
경기,안양시,70,
경기,부천시,615,
경기,광명시,69,
경기,평택시,1,27.0
경기,동두천시,58,
경기,안산시,38,
경기,고양시,4,96.0
경기,과천시,0,
경기,구리시,26,
경기,남양주시,614,
경기,오산시,139,
경기,시흥시,358,
경기,군포시,318,
경기,의왕시,0,
경기,하남시,338,
경기,용인시,6,913.0
경기,파주시,1,39.0
경기,이천시,577,
경기,안성시,673,
경기,김포시,1,588.0
경기,양주시,87,
경기,여주군,0,
경기,화성시,325,
경기,광주시,564,
경기,연천군,10,
경기,포천시,0,
경기,가평군,49,
경기,양평군,181,
강원,계,5,274.0
강원,춘천시,232,
강원,원주시,2,266.0
강원,강릉시,1,139.0
강원,동해시,107,
강원,태백시,672,
강원,속초시,16,
강원,삼척시,0,
강원,홍천군,37,
강원,횡성군,30,
강원,영월군,0,
강원,평창군,413,
강원,정선군,0,
강원,철원군,144,
강원,화천군,34,
강원,양구군,0,
강원,인제군,0,
강원,고성군,116,
강원,양양군,68,
충북,계,4,581.0
충북,청주시,1,970.0
충북,충주시,467,
충북,제천시,935,
충북,청원군,195,
충북,보은군,0,
충북,옥천군,0,
충북,영동군,1,
충북,증평군,1,
충북,진천군,724,
충북,괴산군,0,
충북,음성군,272,
충북,단양군,16,
충남,계,12,906.0
충남,천안시,6,892.0
