월(Monthly),구분,시군구,미분양현황
2021-01,전남,강진군,29.0
2021-01,전남,해남군,8.0
2021-01,전남,영암군,0.0
2021-01,전남,무안군,0.0
2021-01,전남,함평군,0.0
2021-01,전남,영광군,0.0
2021-01,전남,장성군,0.0
2021-01,전남,완도군,0.0
2021-01,전남,진도군,0.0
2021-01,전남,신안군,0.0
2021-01,경북,포항시,72.0
2021-01,경북,경주시,277.0
2021-01,경북,안동시,0.0
2021-01,경북,구미시,147.0
2021-01,경북,영주시,0.0
2021-01,경북,영천시,223.0
2021-01,경북,상주시,82.0
2021-01,경북,문경시,0.0
2021-01,경북,경산시,30.0
2021-01,경북,군위군,0.0
2021-01,경북,의성군,0.0
2021-01,경북,청송군,0.0
2021-01,경북,영양군,0.0
2021-01,경북,영덕군,0.0
2021-01,경북,청도군,43.0
2021-01,경북,고령군,0.0
2021-01,경북,성주군,0.0
2021-01,경북,칠곡군,2.0
2021-01,경북,예천군,79.0
2021-01,경북,봉화군,0.0
2021-01,경북,울진군,0.0
2021-01,경북,울릉군,0.0
2021-01,경남,창원시,861.0
2021-01,경남,진주시,154.0
2021-01,경남,통영시,90.0
2021-01,경남,사천시,363.0
2021-01,경남,김해시,93.0
2021-01,경남,밀양시,129.0
2021-01,경남,양산시,157.0
2021-01,경남,의령군,1.0
2021-01,경남,함안군,0.0
2021-01,경남,창녕군,5.0
2021-01,경남,고성군,0.0
2021-01,경남,남해군,0.0
2021-01,경남,하동군,7.0
2021-01,경남,산청군,6.0
2021-01,경남,함양군,0.0
2021-01,경남,거창군,2.0
2021-01,경남,합천군,0.0
2021-01,제주,제주시,516.0
2021-01,제주,서귀포시,734.0
2021-02,서울,계,88.0
2021-02,서울,종로구,0.0
2021-02,서울,중구,0.0
2021-02,서울,용산구,0.0
2021-02,서울,성동구,0.0
2021-02,서울,광진구,1.0
2021-02,서울,동대문구,0.0
2021-02,서울,중랑구,0.0
2021-02,서울,성북구,0.0
2021-02,서울,강북구,0.0
2021-02,서울,도봉구,0.0
2021-02,서울,노원구,0.0
2021-02,서울,은평구,0.0
2021-02,서울,서대문구,0.0
2021-02,서울,마포구,0.0
2021-02,서울,양천구,0.0
2021-02,서울,강서구,0.0
2021-02,서울,구로구,39.0
2021-02,서울,금천구,0.0
2021-02,서울,영등포구,0.0
2021-02,서울,동작구,0.0
2021-02,서울,관악구,0.0
2021-02,서울,서초구,0.0
2021-02,서울,강남구,0.0
2021-02,서울,송파구,0.0
2021-02,서울,강동구,48.0
2021-02,부산,계,966.0
2021-02,부산,중구,0.0
2021-02,부산,서구,21.0
2021-02,부산,동구,57.0
2021-02,부산,영도구,39.0
2021-02,부산,부산진구,60.0
2021-02,부산,동래구,26.0
2021-02,부산,남구,49.0
2021-02,부산,북구,19.0
2021-02,부산,해운대구,97.0
2021-02,부산,사하구,154.0
2021-02,부산,금정구,102.0
2021-02,부산,강서구,110.0
2021-02,부산,연제구,1.0
2021-02,부산,수영구,7.0
2021-02,부산,사상구,190.0
2021-02,부산,기장군,34.0
2021-02,대구,계,195.0
2021-02,대구,중구,32.0
2021-02,대구,동구,52.0
2021-02,대구,서구,0.0
2021-02,대구,남구,0.0
2021-02,대구,북구,5.0
2021-02,대구,수성구,34.0
2021-02,대구,달서구,2.0
2021-02,대구,달성군,70.0
2021-02,인천,계,142.0
2021-02,인천,중구,75.0
2021-02,인천,남동구,18.0
2021-02,인천,서구,25.0
2021-02,인천,연수구,0.0
2021-02,인천,미추홀구,20.0
2021-02,인천,동구,0.0
2021-02,인천,부평구,4.0
2021-02,인천,계양구,0.0
2021-02,인천,강화군,0.0
2021-02,인천,옹진군,0.0
2021-02,광주,계,44.0
2021-02,광주,동구,13.0
2021-02,광주,서구,0.0
2021-02,광주,남구,0.0
2021-02,광주,북구,31.0
2021-02,광주,광산구,0.0
2021-02,대전,계,599.0
2021-02,대전,동구,19.0
2021-02,대전,중구,145.0
2021-02,대전,서구,293.0
2021-02,대전,유성구,142.0
2021-02,대전,대덕구,0.0
2021-02,울산,계,436.0
2021-02,울산,중구,2.0
2021-02,울산,남구,45.0
2021-02,울산,동구,63.0
2021-02,울산,북구,52.0
2021-02,울산,울주군,274.0
2021-02,경기,수원시,0.0
2021-02,경기,성남시,0.0
2021-02,경기,의정부시,33.0
2021-02,경기,안양시,0.0
2021-02,경기,부천시,114.0
2021-02,경기,광명시,0.0
2021-02,경기,평택시,190.0
2021-02,경기,동두천시,0.0
2021-02,경기,안산시,0.0
2021-02,경기,고양시,190.0
2021-02,경기,과천시,0.0
2021-02,경기,구리시,8.0
2021-02,경기,남양주시,57.0
2021-02,경기,오산시,4.0
2021-02,경기,시흥시,76.0
2021-02,경기,군포시,0.0
2021-02,경기,의왕시,0.0
2021-02,경기,하남시,22.0
2021-02,경기,용인시,29.0
2021-02,경기,파주시,2.0
2021-02,경기,이천시,3.0
2021-02,경기,안성시,68.0
2021-02,경기,김포시,5.0
2021-02,경기,양주시,17.0
2021-02,경기,여주시,27.0
2021-02,경기,화성시,250.0
2021-02,경기,광주시,20.0
2021-02,경기,연천군,0.0
2021-02,경기,포천시,2.0
2021-02,경기,가평군,9.0
2021-02,경기,양평군,241.0
2021-02,강원,춘천시,200.0
2021-02,강원,원주시,632.0
2021-02,강원,강릉시,273.0
2021-02,강원,동해시,40.0
2021-02,강원,태백시,0.0
2021-02,강원,속초시,122.0
2021-02,강원,삼척시,143.0
2021-02,강원,홍천군,7.0
2021-02,강원,횡성군,59.0
2021-02,강원,영월군,139.0
2021-02,강원,평창군,238.0
2021-02,강원,정선군,109.0
2021-02,강원,철원군,0.0
2021-02,강원,화천군,0.0
2021-02,강원,양구군,0.0
2021-02,강원,인제군,80.0
2021-02,강원,고성군,231.0
2021-02,강원,양양군,67.0
2021-02,충북,계,211.0
2021-02,충북,청주시,0.0
2021-02,충북,충주시,0.0
2021-02,충북,제천시,0.0
2021-02,충북,보은군,0.0
2021-02,충북,옥천군,2.0
2021-02,충북,영동군,36.0
2021-02,충북,증평군,0.0
2021-02,충북,진천군,90.0
2021-02,충북,괴산군,0.0
2021-02,충북,음성군,83.0
2021-02,충북,단양군,0.0
2021-02,충남,천안시,138.0
2021-02,충남,공주시,49.0
2021-02,충남,보령시,0.0
2021-02,충남,아산시,214.0
2021-02,충남,서산시,252.0
2021-02,충남,논산시,15.0
2021-02,충남,계룡시,70.0
2021-02,충남,당진시,552.0
2021-02,충남,금산군,0.0
2021-02,충남,부여군,244.0
2021-02,충남,서천군,139.0
2021-02,충남,청양군,0.0
2021-02,충남,홍성군,0.0
2021-02,충남,예산군,164.0
2021-02,충남,태안군,76.0
2021-02,세종,계,0.0
2021-02,세종,세종시,0.0
2021-02,전북,계,227.0
2021-02,전북,전주시,15.0
2021-02,전북,군산시,3.0
2021-02,전북,익산시,30.0
2021-02,전북,정읍시,0.0
2021-02,전북,남원시,0.0
2021-02,전북,김제시,14.0
2021-02,전북,완주군,118.0
2021-02,전북,진안군,0.0
2021-02,전북,무주군,0.0
2021-02,전북,장수군,0.0
2021-02,전북,임실군,19.0
2021-02,전북,순창군,0.0
2021-02,전북,고창군,0.0
2021-02,전북,부안군,28.0
2021-02,전남,계,964.0
2021-02,전남,목포시,301.0
2021-02,전남,여수시,13.0
2021-02,전남,순천시,7.0
2021-02,전남,나주시,41.0
2021-02,전남,광양시,548.0
2021-02,전남,담양군,0.0
2021-02,전남,곡성군,0.0
2021-02,전남,구례군,1.0
2021-02,전남,고흥군,16.0
2021-02,전남,보성군,0.0
2021-02,전남,화순군,0.0
2021-02,전남,장흥군,0.0
2021-02,전남,강진군,29.0
2021-02,전남,해남군,8.0
2021-02,전남,영암군,0.0
2021-02,전남,무안군,0.0
2021-02,전남,함평군,0.0
2021-02,전남,영광군,0.0
2021-02,전남,장성군,0.0
2021-02,전남,완도군,0.0
2021-02,전남,진도군,0.0
2021-02,전남,신안군,0.0
2021-02,경북,포항시,82.0
2021-02,경북,경주시,243.0
2021-02,경북,안동시,578.0
2021-02,경북,구미시,130.0
2021-02,경북,영주시,0.0
2021-02,경북,영천시,210.0
2021-02,경북,상주시,81.0
2021-02,경북,문경시,0.0
2021-02,경북,경산시,30.0
2021-02,경북,군위군,0.0
2021-02,경북,의성군,0.0
2021-02,경북,청송군,0.0
2021-02,경북,영양군,0.0
2021-02,경북,영덕군,0.0
2021-02,경북,청도군,43.0
2021-02,경북,고령군,0.0
2021-02,경북,성주군,0.0
2021-02,경북,칠곡군,2.0
2021-02,경북,예천군,0.0
2021-02,경북,봉화군,0.0
2021-02,경북,울진군,0.0
2021-02,경북,울릉군,0.0
2021-02,경남,창원시,637.0
2021-02,경남,진주시,109.0
2021-02,경남,통영시,76.0
2021-02,경남,사천시,310.0
2021-02,경남,김해시,92.0
2021-02,경남,밀양시,126.0
2021-02,경남,양산시,139.0
2021-02,경남,의령군,1.0
2021-02,경남,함안군,0.0
2021-02,경남,창녕군,4.0
2021-02,경남,고성군,0.0
2021-02,경남,남해군,0.0
2021-02,경남,하동군,7.0
2021-02,경남,산청군,6.0
2021-02,경남,함양군,0.0
2021-02,경남,거창군,2.0
2021-02,경남,합천군,0.0
2021-02,제주,제주시,506.0
2021-02,제주,서귀포시,715.0
2021-03,서울,계,82.0
2021-03,서울,종로구,0.0
2021-03,서울,중구,0.0
2021-03,서울,용산구,0.0
2021-03,서울,성동구,0.0
2021-03,서울,광진구,1.0
2021-03,서울,동대문구,0.0
2021-03,서울,중랑구,0.0
2021-03,서울,성북구,0.0
2021-03,서울,강북구,0.0
2021-03,서울,도봉구,0.0
2021-03,서울,노원구,0.0
2021-03,서울,은평구,0.0
2021-03,서울,서대문구,0.0
2021-03,서울,마포구,0.0
2021-03,서울,양천구,0.0
2021-03,서울,강서구,0.0
2021-03,서울,구로구,34.0
2021-03,서울,금천구,0.0
2021-03,서울,영등포구,0.0
2021-03,서울,동작구,0.0
2021-03,서울,관악구,0.0
2021-03,서울,서초구,0.0
2021-03,서울,강남구,0.0
2021-03,서울,송파구,0.0
2021-03,서울,강동구,47.0
2021-03,부산,중구,0.0
2021-03,부산,서구,19.0
2021-03,부산,동구,152.0
2021-03,부산,영도구,37.0
2021-03,부산,부산진구,48.0
2021-03,부산,동래구,26.0
2021-03,부산,남구,49.0
2021-03,부산,북구,18.0
2021-03,부산,해운대구,94.0
2021-03,부산,사하구,149.0
2021-03,부산,금정구,103.0
2021-03,부산,강서구,110.0
2021-03,부산,연제구,1.0
2021-03,부산,수영구,7.0
2021-03,부산,사상구,186.0
2021-03,부산,기장군,33.0
2021-03,대구,계,153.0
2021-03,대구,중구,29.0
2021-03,대구,동구,45.0
2021-03,대구,서구,0.0
2021-03,대구,남구,0.0
2021-03,대구,북구,5.0
2021-03,대구,수성구,27.0
2021-03,대구,달서구,2.0
2021-03,대구,달성군,45.0
2021-03,인천,계,130.0
2021-03,인천,중구,75.0
2021-03,인천,남동구,18.0
2021-03,인천,서구,25.0
2021-03,인천,연수구,0.0
2021-03,인천,미추홀구,7.0
2021-03,인천,동구,0.0
2021-03,인천,부평구,5.0
2021-03,인천,계양구,0.0
2021-03,인천,강화군,0.0
2021-03,인천,옹진군,0.0
2021-03,광주,계,44.0
2021-03,광주,동구,13.0
2021-03,광주,서구,0.0
2021-03,광주,남구,0.0
2021-03,광주,북구,31.0
2021-03,광주,광산구,0.0
2021-03,대전,계,592.0
2021-03,대전,동구,19.0
2021-03,대전,중구,141.0
2021-03,대전,서구,291.0
2021-03,대전,유성구,141.0
2021-03,대전,대덕구,0.0
2021-03,울산,계,419.0
2021-03,울산,중구,2.0
2021-03,울산,남구,45.0
2021-03,울산,동구,50.0
2021-03,울산,북구,52.0
2021-03,울산,울주군,270.0
2021-03,경기,수원시,0.0
2021-03,경기,성남시,0.0
2021-03,경기,의정부시,19.0
2021-03,경기,안양시,0.0
2021-03,경기,부천시,227.0
2021-03,경기,광명시,0.0
2021-03,경기,평택시,133.0
2021-03,경기,동두천시,0.0
2021-03,경기,안산시,0.0
2021-03,경기,고양시,176.0
2021-03,경기,과천시,0.0
2021-03,경기,구리시,5.0
2021-03,경기,남양주시,57.0
2021-03,경기,오산시,4.0
2021-03,경기,시흥시,71.0
2021-03,경기,군포시,0.0
2021-03,경기,의왕시,0.0
2021-03,경기,하남시,22.0
2021-03,경기,용인시,29.0
2021-03,경기,파주시,2.0
2021-03,경기,이천시,3.0
2021-03,경기,안성시,25.0
2021-03,경기,김포시,5.0
2021-03,경기,양주시,17.0
2021-03,경기,여주시,8.0
2021-03,경기,화성시,232.0
2021-03,경기,광주시,20.0
2021-03,경기,연천군,0.0
2021-03,경기,포천시,4.0
2021-03,경기,가평군,8.0
2021-03,경기,양평군,241.0
2021-03,강원,춘천시,196.0
2021-03,강원,원주시,533.0
2021-03,강원,강릉시,245.0
2021-03,강원,동해시,6.0
2021-03,강원,태백시,0.0
2021-03,강원,속초시,118.0
2021-03,강원,삼척시,108.0
2021-03,강원,홍천군,7.0
2021-03,강원,횡성군,47.0
2021-03,강원,영월군,138.0
2021-03,강원,평창군,238.0
2021-03,강원,정선군,107.0
2021-03,강원,철원군,0.0
2021-03,강원,화천군,0.0
2021-03,강원,양구군,0.0
2021-03,강원,인제군,77.0
2021-03,강원,고성군,197.0
2021-03,강원,양양군,46.0
2021-03,충북,계,760.0
2021-03,충북,청주시,0.0
2021-03,충북,충주시,0.0
2021-03,충북,제천시,0.0
2021-03,충북,보은군,0.0
2021-03,충북,옥천군,0.0
2021-03,충북,영동군,32.0
2021-03,충북,증평군,0.0
2021-03,충북,진천군,659.0
2021-03,충북,괴산군,0.0
2021-03,충북,음성군,69.0
2021-03,충북,단양군,0.0
2021-03,충남,천안시,134.0
2021-03,충남,공주시,34.0
2021-03,충남,보령시,0.0
2021-03,충남,아산시,207.0
2021-03,충남,서산시,246.0
2021-03,충남,논산시,11.0
2021-03,충남,계룡시,68.0
2021-03,충남,당진시,469.0
2021-03,충남,금산군,0.0
2021-03,충남,부여군,222.0
2021-03,충남,서천군,134.0
2021-03,충남,청양군,0.0
2021-03,충남,홍성군,0.0
2021-03,충남,예산군,163.0
2021-03,충남,태안군,70.0
2021-03,세종,계,0.0
2021-03,세종,세종시,0.0
2021-03,전북,계,170.0
2021-03,전북,전주시,2.0
2021-03,전북,군산시,3.0
2021-03,전북,익산시,12.0
2021-03,전북,정읍시,0.0
2021-03,전북,남원시,0.0
2021-03,전북,김제시,2.0
2021-03,전북,완주군,110.0
2021-03,전북,진안군,0.0
2021-03,전북,무주군,0.0
2021-03,전북,장수군,0.0
2021-03,전북,임실군,19.0
2021-03,전북,순창군,0.0
2021-03,전북,고창군,0.0
2021-03,전북,부안군,22.0
2021-03,전남,목포시,300.0
2021-03,전남,여수시,13.0
2021-03,전남,순천시,7.0
2021-03,전남,나주시,5.0
2021-03,전남,광양시,536.0
2021-03,전남,담양군,0.0
2021-03,전남,곡성군,0.0
2021-03,전남,구례군,1.0
2021-03,전남,고흥군,16.0
2021-03,전남,보성군,0.0
2021-03,전남,화순군,0.0
2021-03,전남,장흥군,0.0
2021-03,전남,강진군,24.0
2021-03,전남,해남군,7.0
2021-03,전남,영암군,0.0
2021-03,전남,무안군,0.0
2021-03,전남,함평군,108.0
2021-03,전남,영광군,0.0
2021-03,전남,장성군,0.0
2021-03,전남,완도군,0.0
2021-03,전남,진도군,0.0
2021-03,전남,신안군,0.0
2021-03,경북,포항시,46.0
2021-03,경북,경주시,220.0
2021-03,경북,안동시,505.0
2021-03,경북,구미시,124.0
2021-03,경북,영주시,0.0
2021-03,경북,영천시,203.0
2021-03,경북,상주시,71.0
2021-03,경북,문경시,0.0
2021-03,경북,경산시,30.0
2021-03,경북,군위군,0.0
2021-03,경북,의성군,0.0
2021-03,경북,청송군,0.0
2021-03,경북,영양군,0.0
2021-03,경북,영덕군,0.0
2021-03,경북,청도군,43.0
2021-03,경북,고령군,0.0
2021-03,경북,성주군,0.0
2021-03,경북,칠곡군,2.0
2021-03,경북,예천군,0.0
2021-03,경북,봉화군,0.0
2021-03,경북,울진군,0.0
2021-03,경북,울릉군,0.0
2021-03,경남,창원시,314.0
2021-03,경남,진주시,87.0
2021-03,경남,통영시,67.0
2021-03,경남,사천시,274.0
2021-03,경남,김해시,90.0
2021-03,경남,밀양시,114.0
2021-03,경남,양산시,103.0
2021-03,경남,의령군,1.0
2021-03,경남,함안군,0.0
2021-03,경남,창녕군,4.0
2021-03,경남,고성군,0.0
2021-03,경남,남해군,0.0
2021-03,경남,하동군,7.0
2021-03,경남,산청군,5.0
2021-03,경남,함양군,0.0
2021-03,경남,거창군,2.0
2021-03,경남,합천군,0.0
2021-03,제주,제주시,457.0
2021-03,제주,서귀포시,674.0
2021-04,서울,계,76.0
2021-04,서울,종로구,0.0
2021-04,서울,중구,0.0
2021-04,서울,용산구,0.0
2021-04,서울,성동구,0.0
2021-04,서울,광진구,1.0
2021-04,서울,동대문구,0.0
2021-04,서울,중랑구,0.0
2021-04,서울,성북구,0.0
2021-04,서울,강북구,0.0
2021-04,서울,도봉구,0.0
2021-04,서울,노원구,0.0
2021-04,서울,은평구,0.0
2021-04,서울,서대문구,0.0
2021-04,서울,마포구,0.0
2021-04,서울,양천구,0.0
2021-04,서울,강서구,0.0
2021-04,서울,구로구,28.0
2021-04,서울,금천구,0.0
2021-04,서울,영등포구,0.0
2021-04,서울,동작구,0.0
2021-04,서울,관악구,0.0
2021-04,서울,서초구,0.0
2021-04,서울,강남구,0.0
2021-04,서울,송파구,0.0
2021-04,서울,강동구,47.0
2021-04,부산,중구,0.0
2021-04,부산,서구,19.0
2021-04,부산,동구,147.0
2021-04,부산,영도구,31.0
2021-04,부산,부산진구,44.0
2021-04,부산,동래구,26.0
2021-04,부산,남구,49.0
2021-04,부산,북구,18.0
2021-04,부산,해운대구,93.0
2021-04,부산,사하구,148.0
2021-04,부산,금정구,173.0
2021-04,부산,강서구,110.0
2021-04,부산,연제구,1.0
2021-04,부산,수영구,7.0
2021-04,부산,사상구,188.0
2021-04,부산,기장군,32.0
2021-04,대구,계,897.0
2021-04,대구,중구,24.0
2021-04,대구,동구,775.0
2021-04,대구,서구,0.0
2021-04,대구,남구,0.0
2021-04,대구,북구,5.0
2021-04,대구,수성구,26.0
2021-04,대구,달서구,37.0
2021-04,대구,달성군,30.0
2021-04,인천,계,123.0
2021-04,인천,중구,75.0
2021-04,인천,남동구,18.0
2021-04,인천,서구,25.0
2021-04,인천,연수구,0.0
2021-04,인천,미추홀구,0.0
2021-04,인천,동구,0.0
2021-04,인천,부평구,5.0
2021-04,인천,계양구,0.0
2021-04,인천,강화군,0.0
2021-04,인천,옹진군,0.0
2021-04,광주,계,75.0
2021-04,광주,동구,13.0
2021-04,광주,서구,0.0
2021-04,광주,남구,0.0
2021-04,광주,북구,62.0
2021-04,광주,광산구,0.0
2021-04,대전,계,578.0
2021-04,대전,동구,19.0
2021-04,대전,중구,127.0
2021-04,대전,서구,291.0
2021-04,대전,유성구,141.0
2021-04,대전,대덕구,0.0
2021-04,울산,계,419.0
2021-04,울산,중구,2.0
2021-04,울산,남구,45.0
2021-04,울산,동구,50.0
2021-04,울산,북구,52.0
2021-04,울산,울주군,270.0
2021-04,경기,수원시,0.0
2021-04,경기,성남시,0.0
2021-04,경기,의정부시,12.0
2021-04,경기,안양시,0.0
2021-04,경기,부천시,197.0
2021-04,경기,광명시,0.0
2021-04,경기,평택시,132.0
2021-04,경기,동두천시,0.0
2021-04,경기,안산시,0.0
2021-04,경기,고양시,202.0
2021-04,경기,과천시,0.0
2021-04,경기,구리시,5.0
2021-04,경기,남양주시,30.0
2021-04,경기,오산시,156.0
2021-04,경기,시흥시,83.0
2021-04,경기,군포시,0.0
2021-04,경기,의왕시,0.0
2021-04,경기,하남시,22.0
2021-04,경기,용인시,20.0
2021-04,경기,파주시,2.0
2021-04,경기,이천시,3.0
2021-04,경기,안성시,16.0
2021-04,경기,김포시,1.0
2021-04,경기,양주시,17.0
2021-04,경기,여주시,0.0
2021-04,경기,화성시,224.0
2021-04,경기,광주시,18.0
2021-04,경기,연천군,0.0
2021-04,경기,포천시,2.0
2021-04,경기,가평군,7.0
2021-04,경기,양평군,241.0
2021-04,강원,춘천시,196.0
2021-04,강원,원주시,405.0
2021-04,강원,강릉시,224.0
2021-04,강원,동해시,5.0
2021-04,강원,태백시,0.0
2021-04,강원,속초시,115.0
2021-04,강원,삼척시,82.0
2021-04,강원,홍천군,7.0
2021-04,강원,횡성군,42.0
2021-04,강원,영월군,118.0
2021-04,강원,평창군,238.0
2021-04,강원,정선군,107.0
2021-04,강원,철원군,0.0
2021-04,강원,화천군,0.0
2021-04,강원,양구군,0.0
2021-04,강원,인제군,74.0
2021-04,강원,고성군,178.0
2021-04,강원,양양군,26.0
2021-04,충북,계,680.0
2021-04,충북,청주시,0.0
2021-04,충북,충주시,0.0
2021-04,충북,제천시,0.0
2021-04,충북,보은군,0.0
2021-04,충북,옥천군,0.0
2021-04,충북,영동군,27.0
2021-04,충북,증평군,0.0
2021-04,충북,진천군,588.0
2021-04,충북,괴산군,0.0
2021-04,충북,음성군,65.0
2021-04,충북,단양군,0.0
2021-04,충남,천안시,129.0
2021-04,충남,공주시,29.0
2021-04,충남,보령시,0.0
2021-04,충남,아산시,204.0
2021-04,충남,서산시,242.0
2021-04,충남,논산시,10.0
2021-04,충남,계룡시,68.0
2021-04,충남,당진시,410.0
2021-04,충남,금산군,0.0
2021-04,충남,부여군,202.0
2021-04,충남,서천군,119.0
2021-04,충남,청양군,0.0
2021-04,충남,홍성군,0.0
2021-04,충남,예산군,162.0
2021-04,충남,태안군,62.0
2021-04,세종,계,0.0
2021-04,세종,세종시,0.0
2021-04,전북,계,125.0
2021-04,전북,전주시,0.0
2021-04,전북,군산시,3.0
2021-04,전북,익산시,10.0
2021-04,전북,정읍시,0.0
2021-04,전북,남원시,0.0
2021-04,전북,김제시,0.0
2021-04,전북,완주군,82.0
2021-04,전북,진안군,0.0
