"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2016-01-01 ~ 2016-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 김포시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 김포시 고촌읍 신곡리","1248","1248","0000","수기마을힐스테이트3단지","164.2600","201612","31","50,500","-","3","-","-","2008","수기로 39-13","-","-","-","-"
"2","경기도 김포시 구래동","6873-8","6873","0008","한가람마을(우미린)","128.9366","201612","31","39,200","-","14","-","-","2011","김포한강5로 417","-","-","-","-"
"3","경기도 김포시 운양동","1304-5","1304","0005","풍경마을래미안한강2차","84.9700","201612","31","39,400","-","5","-","-","2014","김포한강11로 227","-","-","-","-"
"4","경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.8860","201612","31","22,800","-","9","-","-","2001","감정로38번길 16","-","-","-","-"
"5","경기도 김포시 북변동","816","0816","0000","풍년마을(동남)","84.9441","201612","31","27,000","-","5","-","-","1999","사우중로73번길 39","-","-","-","-"
"6","경기도 김포시 감정동","696","0696","0000","김포한강신안실크밸리3차","118.0140","201612","31","36,500","-","9","-","-","2012","중봉로 1-1","-","-","-","-"
"7","경기도 김포시 감정동","517-1","0517","0001","쌍용","59.8000","201612","31","18,500","-","6","-","-","1998","중봉로58번길 46","-","-","-","-"
"8","경기도 김포시 감정동","517-1","0517","0001","쌍용","84.9700","201612","31","22,100","-","9","-","-","1998","중봉로58번길 46","-","-","-","-"
"9","경기도 김포시 사우동","1224","1224","0000","농장마을(신안)","58.8000","201612","31","16,450","-","13","-","-","1998","봉화로 59-17","-","-","-","-"
"10","경기도 김포시 운양동","1249-1","1249","0001","풍경마을한강한라비발디","105.9775","201612","31","49,800","-","16","-","-","2013","김포한강11로255번길 149","-","-","-","-"
"11","경기도 김포시 감정동","659","0659","0000","삼환","101.9400","201612","31","24,000","-","10","-","-","1995","봉화로181번길 30","-","-","-","-"
"12","경기도 김포시 고촌읍 신곡리","1269","1269","0000","수기마을힐스테이트1단지","84.9200","201612","30","34,800","-","6","-","-","2008","수기로 67-54","-","-","-","-"
"13","경기도 김포시 통진읍 마송리","134","0134","0000","현대1","59.9680","201612","30","15,200","-","10","-","-","1997","김포대로2270번길 29","-","-","-","-"
"14","경기도 김포시 양촌읍 학운리","3019","3019","0000","자연앤데시앙(금빛마을)","84.8280","201612","30","28,300","-","14","-","-","2010","황금로89번길 25","-","-","-","-"
"15","경기도 김포시 풍무동","759","0759","0000","유현마을(현대프라임빌)","176.6500","201612","30","38,500","-","5","-","-","2003","유현로 51","-","-","-","-"
"16","경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","114.1920","201612","30","32,000","-","14","-","-","2001","청송로 20","-","-","-","-"
"17","경기도 김포시 북변동","904","0904","0000","동변마을(동양파라곤2차)","117.1442","201612","30","33,900","-","3","-","-","2009","봉화로 90-13","-","-","-","-"
"18","경기도 김포시 북변동","904","0904","0000","동변마을(동양파라곤2차)","117.1442","201612","30","28,800","-","8","-","-","2009","봉화로 90-13","-","-","-","-"
"19","경기도 김포시 운양동","1434","1434","0000","전원마을(월드6차4단지)","84.9800","201612","30","24,400","-","1","-","-","2000","김포한강11로 158","-","-","-","-"
"20","경기도 김포시 풍무동","147","0147","0000","양도마을(서해그랑블)","134.6076","201612","30","28,000","-","15","-","-","2000","양도로 18","-","-","-","-"
"21","경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9744","201612","30","27,700","-","2","-","-","2013","김포한강7로22번길 22","-","-","-","-"
"22","경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.9900","201612","30","35,000","-","7","-","-","2010","걸포1로 10","-","-","-","-"
"23","경기도 김포시 구래동","6873-8","6873","0008","한가람마을(우미린)","128.9366","201612","30","45,000","-","12","-","-","2011","김포한강5로 417","-","-","-","-"
"24","경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","181.5450","201612","30","29,000","-","9","-","-","2001","감정로 64","-","-","-","-"
"25","경기도 김포시 운양동","1436","1436","0000","전원마을(월드3차1단지)","164.8350","201612","30","33,500","-","10","-","-","1999","전원로 28","-","-","-","-"
"26","경기도 김포시 양촌읍 학운리","3019","3019","0000","자연앤데시앙(금빛마을)","84.7530","201612","30","22,400","-","11","-","-","2010","황금로89번길 25","-","-","-","-"
"27","경기도 김포시 운양동","1250-3","1250","0003","한강신도시e편한세상","140.4630","201612","30","48,000","-","3","-","-","2012","김포한강11로 287","-","-","-","-"
"28","경기도 김포시 감정동","662","0662","0000","효성","99.9080","201612","30","22,500","-","6","-","-","1996","봉화로181번길 31-15","-","-","-","-"
"29","경기도 김포시 운양동","1407-5","1407","0005","한강신도시푸르지오","59.9478","201612","30","25,000","-","18","-","-","2013","김포한강11로 179","-","-","-","-"
"30","경기도 김포시 풍무동","100","0100","0000","신안","59.8800","201612","29","18,000","-","19","-","-","1997","풍무로 113","-","-","-","-"
"31","경기도 김포시 북변동","690","0690","0000","산호","59.9350","201612","29","12,000","-","3","-","-","1995","북변1로16번길 34","-","-","-","-"
"32","경기도 김포시 운양동","1436","1436","0000","전원마을(월드3차1단지)","59.5305","201612","29","21,100","-","13","-","-","1999","전원로 27","-","-","-","-"
"33","경기도 김포시 양촌읍 학운리","3019","3019","0000","자연앤데시앙(금빛마을)","84.7530","201612","29","21,300","-","10","-","-","2010","황금로89번길 25","-","-","-","-"
"34","경기도 김포시 장기동","2004-4","2004","0004","수정마을(쌍용예가)","84.7520","201612","29","32,480","-","18","-","-","2011","김포한강2로 11","-","-","-","-"
"35","경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","129.7770","201612","28","48,873","-","14","-","-","2010","신곡로 48","-","-","-","-"
"36","경기도 김포시 통진읍 서암리","1107","1107","0000","화수싱그리아","59.6645","201612","28","13,000","-","13","-","-","2004","조강로36번길 12-9","-","-","-","-"
"37","경기도 김포시 고촌읍 신곡리","1269","1269","0000","수기마을힐스테이트1단지","101.5200","201612","28","43,000","-","15","-","-","2008","수기로 67-54","-","-","-","-"
"38","경기도 김포시 북변동","690","0690","0000","산호","59.6100","201612","28","18,500","-","7","-","-","1995","북변1로16번길 34","-","-","-","-"
"39","경기도 김포시 운양동","999-2","0999","0002","성창","73.6200","201612","28","16,000","-","6","-","-","1994","운양로 176","-","-","-","-"
"40","경기도 김포시 구래동","6873-8","6873","0008","한가람마을(우미린)","105.7897","201612","28","37,000","-","17","-","-","2011","김포한강5로 417","-","-","-","-"
"41","경기도 김포시 운양동","1300-3","1300","0003","김포한강신도시반도유보라2차","59.1119","201612","28","29,900","-","2","-","-","2013","김포한강11로 276","-","-","-","-"
"42","경기도 김포시 양촌읍 양곡리","1238","1238","0000","양곡 더숲","84.8700","201612","28","24,000","-","8","-","-","2010","양곡3로 155","-","-","-","-"
"43","경기도 김포시 운양동","1300-3","1300","0003","김포한강신도시반도유보라2차","59.4267","201612","28","30,500","-","11","-","-","2013","김포한강11로 276","-","-","-","-"
"44","경기도 김포시 장기동","1312","1312","0000","청송마을(현대3)","174.0720","201612","28","41,000","-","11","-","-","2001","청송로 19","-","-","-","-"
"45","경기도 김포시 장기동","1885-10","1885","0010","고창마을한양수자인리버팰리스","84.9255","201612","27","31,500","-","8","-","-","2012","김포한강3로 290-13","-","-","-","-"
"46","경기도 김포시 북변동","815","0815","0000","풍년마을(한라)","59.9900","201612","27","22,000","-","3","-","-","1998","사우중로73번길 11","-","-","-","-"
"47","경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","116.0920","201612","27","43,634","-","13","-","-","2010","신곡로 48","-","-","-","-"
"48","경기도 김포시 풍무동","1060","1060","0000","풍무푸르지오센트레빌","84.9914","201612","27","40,500","-","15","-","-","2016","유현로 200","-","-","-","-"
"49","경기도 김포시 양촌읍 학운리","3019","3019","0000","자연앤데시앙(금빛마을)","84.8130","201612","27","20,500","-","3","-","-","2010","황금로89번길 25","-","-","-","-"
"50","경기도 김포시 통진읍 마송리","134","0134","0000","현대1","99.8800","201612","27","20,000","-","15","-","-","1997","김포대로2270번길 29","-","-","-","-"
"51","경기도 김포시 구래동","6874-17","6874","0017","호수마을e편한세상아파트","84.6357","201612","27","32,250","-","12","-","-","2013","김포한강5로 385","-","-","-","-"
"52","경기도 김포시 양촌읍 양곡리","1238","1238","0000","양곡 더숲","84.8700","201612","27","24,410","-","3","-","-","2010","양곡3로 155","-","-","-","-"
"53","경기도 김포시 운양동","1325-7","1325","0007","모담마을한강화성파크드림","84.9990","201612","27","32,000","-","17","-","-","2012","김포한강11로 38","-","-","-","-"
"54","경기도 김포시 고촌읍 신곡리","469-3","0469","0003","길훈2차","84.9600","201612","26","19,500","-","6","-","-","1995","장차로 31","-","-","-","-"
"55","경기도 김포시 풍무동","766","0766","0000","풍무자이2단지","133.7805","201612","26","40,000","-","13","-","-","2010","풍무로96번길 100","-","-","-","-"
"56","경기도 김포시 양촌읍 학운리","3019","3019","0000","자연앤데시앙(금빛마을)","84.9450","201612","26","25,000","-","10","-","-","2010","황금로89번길 25","-","-","-","-"
"57","경기도 김포시 감정동","696","0696","0000","김포한강신안실크밸리3차","84.8026","201612","26","29,380","-","4","-","-","2012","중봉로 1-1","-","-","-","-"
"58","경기도 김포시 장기동","1885-6","1885","0006","한강호반베르디움","59.9809","201612","26","26,300","-","11","-","-","2012","김포한강2로 229","-","-","-","-"
