"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 송파구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","서울특별시 송파구 가락동","478","0478","0000","송파동부쎈트레빌","84.9800","202012","31","148,000","-","10","-","-","2004","송파대로37길 29","-","-","-","-"
"2","서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.5100","202012","31","238,100","-","2","-","-","1978","송파대로 567","-","-","-","-"
"3","서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","84.9800","202012","31","164,000","-","7","-","-","1984","오금로35길 17","-","-","-","-"
"4","서울특별시 송파구 가락동","96-1","0096","0001","우성","43.7900","202012","31","98,500","-","3","-","-","1986","송파대로32길 8","-","-","-","-"
"5","서울특별시 송파구 가락동","913","0913","0000","헬리오시티","84.9500","202012","31","204,800","-","19","-","-","2018","송파대로 345","-","-","-","-"
"6","서울특별시 송파구 장지동","894","0894","0000","위례아이파크","114.8358","202012","31","179,000","-","6","-","-","2015","위례광장로 136","-","-","-","-"
"7","서울특별시 송파구 문정동","104","0104","0000","현대","84.0300","202012","31","93,000","-","6","-","-","1991","송이로34길 26","-","-","-","-"
"8","서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.7500","202012","30","228,100","-","5","-","-","1978","송파대로 567","-","-","-","-"
"9","서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","130.9300","202012","30","179,000","-","13","-","-","1984","오금로35길 17","-","-","-","-"
"10","서울특별시 송파구 송파동","166","0166","0000","가락삼익맨숀","108.3380","202012","30","175,000","-","6","-","-","1984","오금로32길 5","-","-","-","-"
